score;cup;title;category;region;province;municipality;value_eur;client;source_url
100;E91F19000040007;PROGETTAZIONE, REALIZZAZIONE E GESTIONEIN CONCESSIONE DEL PARCHEGGIO DEL PIAZZALE DELLA STAZIONE DI GAETA;Riqualificazione urbana;LAZIO;LATINA;GAETA;28000000.0;CONSORZIO INDUSTRIALE DEL LAZIO;https://www.opencup.gov.it/portale/progetto/-/cup/E91F19000040007
100;I57B17000150005;COMPLETAMENTO STRUTTURE PER DIP.TO SCIENZE VETERINARIE;Infrastrutture / parcheggi;TOSCANA;PISA;PISA;28000000.0;UNIVERSITA' DI PISA;https://www.opencup.gov.it/portale/progetto/-/cup/I57B17000150005
100;B98F10000100004;GROTTA IPOGEA ED AREE LIMITROFE;Riqualificazione urbana;MARCHE;PESARO E URBINO;PIAGGE (in dismissione);28000000.0;COMUNE DI PIAGGE - PESARO E URBINO -;https://www.opencup.gov.it/portale/progetto/-/cup/B98F10000100004
100;D22E25001430005;IMPLEMENTAZIONE PROGETTO SMART METERING, RINNOVO CONDOTTE E COMPLETAMENTO DISTRETTUALIZZAZIONE RETI PER LA RIDUZIONE PERDITE, IL CONSOLIDAMENTO DELLO STATO PATRIMONIALE E LA GESTIONE, L'EFFICIENZA E IL CONTROLLO IN TEMPO REALE DEI SISTEMI IDRICI GESTITI;Ambiente / rifiuti / depurazione;TOSCANA;AREZZO;TUTTI;27928850.0;NUOVE ACQUE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/D22E25001430005
100;C63H13000040005;INTERVENTI DI RECUPERO AMBIENTALE ZONA FORNO;Ambiente / rifiuti / depurazione;TOSCANA;MASSA-CARRARA;MASSA;27923000.0;COMUNE DI MASSA - MS -;https://www.opencup.gov.it/portale/progetto/-/cup/C63H13000040005
100;F23D14000570001;S.S. N. 3 BIS TIBERINA (E/45);Infrastrutture / parcheggi;TOSCANA;AREZZO;PIEVE SANTO STEFANO;27863841.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F23D14000570001
100;F81B21002570008;INTERFACCIA PORTO CITTA AMBITO 1 PORTA DI LEVANTE - INTERSEZIONE TRA VIA DA VERRAZZANO, VIA ZACCAGNA E VIA DELLE PINETE AMBITO 2 SISTEMA DEGLI ASSI STRADALI SPECIALIZZATI E SISTEMA DEGLI ACCESSI PROTETTI: LAVORI STRADALI;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;CARRARA;27850000.0;AUTORITA' DI SISTEMA PORTUALE DEL MAR LIGURE ORIENTALE;https://www.opencup.gov.it/portale/progetto/-/cup/F81B21002570008
100;F81B17001460001;ACCORDO ATTUATIVO PER LA TUTELA DELLE RISORSE IDRICHE DEL SERCHIO E DEGLI ACQUIFERI DELLA PIANA LUCCHESE DI CAPANNORI E PORCARI E DEL PADULE DI BIENTINA;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;LUCCA;27752781.0;ACQUE SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F81B17001460001
100;C78F11000110004;ALLESTIMENTO FIORIERE PER L'ARREDO DEL CENTRO STORICO;Riqualificazione urbana;TOSCANA;FIRENZE;EMPOLI;27567003.0;COMUNE DI EMPOLI - FI -;https://www.opencup.gov.it/portale/progetto/-/cup/C78F11000110004
100;F71B03000300001;S.S. N. 220 PIEVAIOLA;Infrastrutture / parcheggi;UMBRIA;PERUGIA;PERUGIA;27523153.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F71B03000300001
100;B41B23000600001;COLLEGAMENTO SS76-E78 PEDEMONTANA DELLE MARCHE: LOTTO 1 CARPEGNA - LUNANO (1° STRALCIO);Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;PIANDIMELETO;27500000.0;REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/B41B23000600001
100;J87H10001690004;INTERVENTI SUGLI IMPIANTI DI ILLUMINAZIONE PUBBLICA DI PROPRIETÀ COMUNALE - ANNO 2010;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;27500000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87H10001690004
100;D38B22000990009;RETI DI DISTRIBUZIONE DELLACQUA, NEL TERRITORIO AATO 1 MARCHE NORD, GESTITO DA MARCHE MULTISERVIZI S.P.A.;Ambiente / rifiuti / depurazione;MARCHE;PESARO E URBINO;TUTTI;27469200.0;MARCHE MULTISERVIZI S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/D38B22000990009
100;H34F25000280007;PPP ART. 193 DLGS. 36/2023 AFFIDAMENTO IN CONCESSIONE PROGETTAZIONE, REALIZZAZIONE INTERVENTI DI EFFICIENZA ENERGETICA, RIQUALIFICAZIONE E MANUTENZIONE DEGLI IMMOBILI DI ATER PR DI ROMA - MISURA PNRR M.7 I.17 PER EFFICIENTAMENTO ERP;Riqualificazione urbana;LAZIO;ROMA;TIVOLI;27420793.0;ATER DELLA PROVINCIA DI ROMA;https://www.opencup.gov.it/portale/progetto/-/cup/H34F25000280007
100;J85D09000420004;MANUTENZIONE AREE VERDI NELLE SCUOLE, UFFICI ED ABITAZIONI DI COMPETENZA DEL MUNICIPIO ROMA XI;Edilizia pubblica;LAZIO;ROMA;ROMA;27385000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J85D09000420004
100;H94F25000150007;PPP ART. 193 DLGS. 36/2023 AFFIDAMENTO IN CONCESSIONE PROGETTAZIONE, REALIZZAZIONE INTERVENTI DI EFFICIENZA ENERGETICA, RIQUALIFICAZIONE E MANUTENZIONE DEGLI IMMOBILI DI ATER PR DI ROMA - MISURA PNRR M.7 I.17 PER EFFICIENTAMENTO ERP;Riqualificazione urbana;LAZIO;ROMA;MARINO;27338014.0;ATER DELLA PROVINCIA DI ROMA;https://www.opencup.gov.it/portale/progetto/-/cup/H94F25000150007
100;B57D16000030006;RETI A BANDA ULTRALARGA - TOSCANA FEASR;Scuole / formazione;TOSCANA;TUTTE;TUTTI;27325000.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/B57D16000030006
100;J71H14000160001;PORTO DI PIOMBINO;Riqualificazione urbana;TOSCANA;LIVORNO;PIOMBINO;27300000.0;AUTORITA' DI SISTEMA PORTUALE DEL MAR TIRRENO SETTENTRIONALE;https://www.opencup.gov.it/portale/progetto/-/cup/J71H14000160001
100;D11B19000760006;REALIZZAZIONE NUOVO DEA OSPEDALE NUOVO SAN GIOVANNI DI DIO - FIRENZE;Sanità / RSA;TOSCANA;FIRENZE;FIRENZE;27110000.0;AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO;https://www.opencup.gov.it/portale/progetto/-/cup/D11B19000760006
100;F21B22001560001;S.S. 210 - AMANDOLA  SERVIGLIANO - LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE DELLA SEZIONE STRADALE IN T.S. E POTENZIAMENTO DELLE INTERSEZIONI - 2° STRALCIO;Infrastrutture / parcheggi;MARCHE;FERMO;AMANDOLA;27069242.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F21B22001560001
100;H11B21006480002;OSPEDALE CIVILE PAOLO COLOMBO DI VELLETRI;Sanità / RSA;LAZIO;ROMA;VELLETRI;27028000.0;AZIENDA USL RM/H;https://www.opencup.gov.it/portale/progetto/-/cup/H11B21006480002
100;I93F23000000001;CONNESSIONE E-SOLAR 2 SRL;Scuole / formazione;LAZIO;VITERBO;VITORCHIANO;27010000.0;TERNA RETE ITALIA;https://www.opencup.gov.it/portale/progetto/-/cup/I93F23000000001
100;F84E16001410001;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;27000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F84E16001410001
100;D18G03000280005;AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI;Residenziale pubblico / ERS;TOSCANA;FIRENZE;FIRENZE;26966406.0;AZIENDA OSPEDALIERO - UNIVERSITARIA CAREGGI;https://www.opencup.gov.it/portale/progetto/-/cup/D18G03000280005
100;C91H04000240005;PIASTRA LOGISTICA UMBRA;Industriale / logistica;UMBRIA;PERUGIA;FOLIGNO;26940247.0;REGIONE UMBRIA;https://www.opencup.gov.it/portale/progetto/-/cup/C91H04000240005
100;D83B03000060001;CASERMA DI POLIZIA DI STATO FERDINANDO DI SAVOIA;Riqualificazione urbana;LAZIO;ROMA;ROMA;26888222.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;https://www.opencup.gov.it/portale/progetto/-/cup/D83B03000060001
100;F62F18000070004;CIGRU;Ambiente / rifiuti / depurazione;MARCHE;FERMO;FERMO;26862459.0;COMUNE DI FERMO - AP -;https://www.opencup.gov.it/portale/progetto/-/cup/F62F18000070004
100;D17B18000070001;MINISTERO DELLA GIUSTIZIA;Riqualificazione urbana;LAZIO;ROMA;VELLETRI;26755300.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;https://www.opencup.gov.it/portale/progetto/-/cup/D17B18000070001
100;D14J25000760007;PISCINA PROVINCIALE SITA IN CAMPOLONIANO - RIETI;Sport / impianti sportivi;LAZIO;RIETI;RIETI;26725381.0;AMMINISTRAZIONE PROVINCIALE DI RIETI;https://www.opencup.gov.it/portale/progetto/-/cup/D14J25000760007
100;D57B16000530002;LITORALE;Ambiente / rifiuti / depurazione;TOSCANA;PISA;PISA;26700000.0;REGIONE TOSCANA;https://www.opencup.gov.it/portale/progetto/-/cup/D57B16000530002
100;F31B92000030001;S.S. N. 8, TRONCO KM. 5+910 25+339: SISTEMAZIONE. LOTTO 1, UNIFICAZIONE CON S.S. N. 8BIS PER LA REALIZZAZIONE DI UNA STRUTTURA SOTTOPASSANTE IN GALLERIA L'AREA DI ACILIA. 1 STRALCIO FUNZ. DAL KM. 17+805 AL KM. 19+000;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;26689632.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B92000030001
100;F91B90000000001;S.S. N° 76 DELLA VAL D'ESINO;Infrastrutture / parcheggi;MARCHE;ANCONA;FABRIANO;26646791.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F91B90000000001
100;B54C12000160009;TUTTE LE STRADE;Scuole / formazione;TOSCANA;TUTTE;TUTTI;26620000.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/B54C12000160009
100;D64E18004000006;OPERE DI ADEGUAMENTO SISMICO E RIQUALIFICAZIONE DEL COMPLESSO OSPEDALIERO DI BORGO SAN LORENZO;Riqualificazione urbana;TOSCANA;FIRENZE;BORGO SAN LORENZO;26620000.0;AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO;https://www.opencup.gov.it/portale/progetto/-/cup/D64E18004000006
100;F81D22000540001;MONITORAGGIO SOPRA E SOTTOSUOLO - DIGITALIZZAZIONE SERVIZI A RETE;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;TUTTI;26600000.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F81D22000540001
100;H24F26000030007;PPP ART. 193 DLGS. 36/2023 AFFIDAMENTO IN CONCESSIONE PROGETTAZIONE, REALIZZAZIONE INTERVENTI DI EFFICIENZA ENERGETICA, RIQUALIFICAZIONE E MANUTENZIONE DEGLI IMMOBILI DI ATER PR DI ROMA - MISURA PNRR M.7 I.17 PER EFFICIENTAMENTO ERP;Riqualificazione urbana;LAZIO;ROMA;NETTUNO;26588724.0;ATER DELLA PROVINCIA DI ROMA;https://www.opencup.gov.it/portale/progetto/-/cup/H24F26000030007
100;F11B22001280001;S.S. N. 685 TRE VALLI UMBRE;Infrastrutture / parcheggi;UMBRIA;PERUGIA;VALLO DI NERA;26570389.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F11B22001280001
100;F89J21024010001;VITTORIANO;Riqualificazione urbana;LAZIO;ROMA;ROMA;26547760.0;MINISTERO DELLA CULTURA;https://www.opencup.gov.it/portale/progetto/-/cup/F89J21024010001
100;D15D06000090005;AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI;Residenziale pubblico / ERS;TOSCANA;FIRENZE;FIRENZE;26535547.0;AZIENDA OSPEDALIERO - UNIVERSITARIA CAREGGI;https://www.opencup.gov.it/portale/progetto/-/cup/D15D06000090005
100;D19J25001080005;EX-OSPEDALE SAN GIOVANNI DI DIO;Sanità / RSA;TOSCANA;FIRENZE;FIRENZE;26521786.0;AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO;https://www.opencup.gov.it/portale/progetto/-/cup/D19J25001080005
100;I58H22000290004;EDIFICI DI PROPRIETÀ DELL'UNIVERSITÀ DI PISA SITI IN VIA RISORGIMENTO;Residenziale pubblico / ERS;TOSCANA;PISA;PISA;26503090.0;UNIVERSITA' DI PISA;https://www.opencup.gov.it/portale/progetto/-/cup/I58H22000290004
100;J82D11000060007;LUNGOTEVERE IN AUGUSTA NEL TRATTO PONTE CAVOUR E PONTE MARGHERITA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;26400000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J82D11000060007
100;F31B97000060001;A 91 AUTOSTRADA ROMA AEROPORTO DI FIUMICINO;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;26347272.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B97000060001
100;I31B07000320008;INTERPORTO TOSCANO AMERIGO VESPUCCI;Scuole / formazione;TOSCANA;LIVORNO;COLLESALVETTI;26323000.0;INTERPORTO TOSCANO A. VESPUCCI S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/I31B07000320008
100;J87H11002820004;STRADE MUNICIPALI;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;26316000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87H11002820004
100;J87H11003340004;COTTIMO FIDUCIARIO LAVORI DI MANUTENZIONE STRAORDINARIA STRADALE. OP1117770001;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;26316000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87H11003340004
100;H77H22002890001;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;TOSCANA;FIRENZE;CALENZANO;26302002.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H77H22002890001
100;F61B16000650001;S.S. 77 DELLA VAL DI CHIENTI;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;26219659.0;QUADRILATERO MARCHE-UMBRIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F61B16000650001
100;C32F07000010004;SETTORE AMBIENTE;Scuole / formazione;TOSCANA;PRATO;PRATO;26219100.0;COMUNE DI PRATO - PO -;https://www.opencup.gov.it/portale/progetto/-/cup/C32F07000010004
100;E72E26000000005;RETE ACQUEDOTTISTICA VARI COMUNI SUB AMBITO 3;Ambiente / rifiuti / depurazione;UMBRIA;PERUGIA;FOLIGNO;26178000.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/E72E26000000005
100;D81B09000100004;MARCIAPIEDE VIA CROCE E PARCHEGGIO CASSERO;Infrastrutture / parcheggi;MARCHE;ANCONA;CAMERATA PICENA;26142730.0;COMUNE DI CAMERATA PICENA - ANCONA -;https://www.opencup.gov.it/portale/progetto/-/cup/D81B09000100004
100;H16G12000030002;INTERVENTO DI SISTEMAZIONE DELLA STRADA FORESTALE - RACCORDO TRAPPOLA PANORAMICA - IN LOC. LA TRAPPOLA NEL COMUNE DI LORO CIUFFENNA;Infrastrutture / parcheggi;TOSCANA;AREZZO;LORO CIUFFENNA;26120700.0;UNIONE DEI COMUNI DEL PRATOMAGNO;https://www.opencup.gov.it/portale/progetto/-/cup/H16G12000030002
100;H96D14000160004;PIP SALINE DI VOLTERRA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VOLTERRA;26065000.0;COMUNE DI VOLTERRA - PISA -;https://www.opencup.gov.it/portale/progetto/-/cup/H96D14000160004
100;D97B23000220001;23/GDF/L/0092/00 - GAETA (LT) - LAVORI DI RECUPERO ED ADEGUAMENTO STRUTTURALE DELLA CASERMA SANTANGELO ALTA DA DESTINARE A SCUOLA NAUTICA DELLA GUARDIA DI FINANZA DI GAETA.;Scuole / formazione;LAZIO;LATINA;GAETA;26000000.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;https://www.opencup.gov.it/portale/progetto/-/cup/D97B23000220001
100;F71D22000130002;RETI DISTRIBUZIONE IDRICA INTERO TERRITORIO AURI SUB AMBITO 4;Ambiente / rifiuti / depurazione;UMBRIA;TERNI;TUTTI;26000000.0;S.I.I. SCPA SERVIZIO IDRICO INTEGRATO;https://www.opencup.gov.it/portale/progetto/-/cup/F71D22000130002
100;J82C07000000004;STRADE COMUNALI;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;25984000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J82C07000000004
100;F72E23000410005;ANELLO DEI SIBILLINI  REALIZZAZIONE DI UNA NUOVA CONDOTTA IDRICA DI TENNACOLA SPA TRATTO SARNANO GUALDO - TENN02;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;SARNANO;25928602.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F72E23000410005
100;B81B04000140009;S.R. 222 Chiantigiana Realizzazione della variante in località Grassina.;Infrastrutture / parcheggi;TOSCANA;FIRENZE;BAGNO A RIPOLI;25905490.0;CITTA' METROPOLITANA DI FIRENZE;https://www.opencup.gov.it/portale/progetto/-/cup/B81B04000140009
100;F42F25000000007;NUOVO TEMPIO CREMATORIO DI TERNI E SERVIZI CONNESSI;Ambiente / rifiuti / depurazione;UMBRIA;TERNI;TERNI;25876448.0;COMUNE DI TERNI - TR -;https://www.opencup.gov.it/portale/progetto/-/cup/F42F25000000007
100;F67H22004020001;S.S. N. 3 BIS TIBERINA (E/45);Riqualificazione urbana;UMBRIA;PERUGIA;TUTTI;25870000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F67H22004020001
100;G37H05000710004;STRADA COMUNALE DI MONTEBESTIA;Infrastrutture / parcheggi;UMBRIA;PERUGIA;MONTONE;25822000.0;COMUNE DI MONTONE - PERUGIA -;https://www.opencup.gov.it/portale/progetto/-/cup/G37H05000710004
100;C94F21000000005;LOTTO 5 EDIFICI NEI COMUNI DI LIVORNO, CECINA E ROSIGNANO;Riqualificazione urbana;TOSCANA;LIVORNO;LIVORNO;25767290.0;CASA LIVORNO E PROVINCIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/C94F21000000005
100;G42E25004640005;ALIMENTAZIONE DEL COMUNE DI CAMPAGNANO DI ROMA - REALIZZAZIONE DI UN'OPERA FINE ALLALIMENTAZIONE IDROPOTABILE SICURA E SOSTENIBILE AL COMUNE DI CAMPAGNANO DI ROMA, A FRONTE DELLA PRESENZA DI INQUINANTI (COME I FLUORURI) NELLE ACQUE DEI POZZI LOCALI.;Ambiente / rifiuti / depurazione;LAZIO;ROMA;CAMPAGNANO DI ROMA;25763220.0;ACEA ATO 2 S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G42E25004640005
100;C11I11000070008;PROGETTO DI RIQUALIFICAZIONE URBANA DI VIA DEL ROMITO CIVICI 5 E 7 IN FIRENZE CON INTERVENTO DI RISTRUTTURAZIONE DI UN COMPLESSO IMMOBILIARE DA DESTINARE A STUDENTI UNIVERSITARI;Riqualificazione urbana;TOSCANA;FIRENZE;FIRENZE;25737600.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/C11I11000070008
100;J86G20000030004;RETE STRADALE DI COMPETENZA DIPARTIMENTALE SUDDIVISO IN 12 LOTTI - LOTTO N° 6 STRADE DELLA GRANDE VIABILITA (DELIB. G.C. N.1022/2004) RICADENTI NEI MUNICIPI ROMA IX E X;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;25728477.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J86G20000030004
100;F71B22001180001;S.S. 78 - SARNANO  AMANDOLA - LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE DELLA SEZIONE STRADALE IN T.S. E POTENZIAMENTO DELLE INTERSEZIONI - 2° STRALCIO;Infrastrutture / parcheggi;MARCHE;MACERATA;SARNANO;25652809.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F71B22001180001
100;H33C22000340007;COLLEGI UNIVERSITARI;Riqualificazione urbana;MARCHE;PESARO E URBINO;URBINO;25631760.0;UNIVERSITÀ DEGLI STUDI DI URBINO CARLO BO;https://www.opencup.gov.it/portale/progetto/-/cup/H33C22000340007
100;F49D16000450009;AFFIDAMENTO DEL SERVIZIO ENERGIA PLUS PER ALCUNE STRUTTURE SANITARIE ASUR MARCHE -PROGETTO MARTE;Riqualificazione urbana;MARCHE;PESARO E URBINO;URBINO;25626100.0;AZIENDA SANITARIA UNICA REGIONALE - ASUR MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/F49D16000450009
100;I33J11000060004;REALIZZAZIONE DI TRATTO FOGNATURA ACQUE NERE IN VIA ALDO MORO;Ambiente / rifiuti / depurazione;TOSCANA;PISTOIA;UZZANO;25607000.0;COMUNE DI UZZANO - PISTOIA -;https://www.opencup.gov.it/portale/progetto/-/cup/I33J11000060004
100;J89C05000050004;COMPLESSO IMMOBILIARE GIUSTINIANO IMPERATORE - AREA COMPRESA TRA VIA COSTANTINI / VIA DI VILLA IN LUCINA E VIALE GIUSTINIANO IMPERATORE;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;25515501.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J89C05000050004
100;I81B21003240005;A 12 AUTOSTRADA GENOVA ROMA;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;PODENZANA;25503104.0;S.A.L.T. P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/I81B21003240005
100;I27H03000270003;Lavori di cui al verbale d'urgenza per realizzazione di ricarichi con bynder e posa in opera di tappetino d'usura sulle ss.pp. n. 71 Ragnola e n. 106 S.Silvestro.;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;MONTEPRANDONE;25500000.0;AMMINISTRAZIONE PROVINCIALE DI ASCOLI PICENO;https://www.opencup.gov.it/portale/progetto/-/cup/I27H03000270003
100;F11B90000020001;RA CIVITAVECCHIA RIETI;Infrastrutture / parcheggi;UMBRIA;TUTTE;TUTTI;25489242.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F11B90000020001
100;J57B20000750001;REALIZZAZIONE DEL NUOVO POLO SCOLASTICO DI NORCIA;Scuole / formazione;UMBRIA;PERUGIA;NORCIA;25481250.0;AMMINISTRAZIONE PROVINCIALE DI PERUGIA;https://www.opencup.gov.it/portale/progetto/-/cup/J57B20000750001
100;D83G05000070001;G.D.F. CASERMA ITALIA E IV NOVEMBRE-LIDO DI OSTIA;Scuole / formazione;LAZIO;ROMA;ROMA;25445368.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;https://www.opencup.gov.it/portale/progetto/-/cup/D83G05000070001
100;E11B03000240002;SR 445 DELLA GARFAGNANA;Infrastrutture / parcheggi;TOSCANA;LUCCA;TUTTI;25438000.0;AMMINISTRAZIONE PROVINCIALE DI LUCCA;https://www.opencup.gov.it/portale/progetto/-/cup/E11B03000240002
100;H65F04000010005;lavori di rifacimento tratto di condotta idrica località colle pastene;Ambiente / rifiuti / depurazione;LAZIO;ROMA;VALMONTONE;25421000.0;COMUNE DI VALMONTONE - RM -;https://www.opencup.gov.it/portale/progetto/-/cup/H65F04000010005
100;D58C10000090004;INIZIATIVE A SALVAGUARDIA DELL'AMBIENTE E DEL TERRITORIO;Riqualificazione urbana;LAZIO;ROMA;SANTA MARINELLA;25357000.0;COMUNE DI SANTA MARINELLA - RM -;https://www.opencup.gov.it/portale/progetto/-/cup/D58C10000090004
100;F67H11000070004;RIFACIMENTO DELLA STRADA DENOMINATA VIA DI MOPNTEROSI DAL CIVICO N. 20 ALLA VIA SETTEVENE PALO;Infrastrutture / parcheggi;LAZIO;ROMA;TREVIGNANO ROMANO;25300000.0;COMUNE DI TREVIGNANO ROMANO;https://www.opencup.gov.it/portale/progetto/-/cup/F67H11000070004
100;B32B24000630001;FOSSI URBANI DELLA CITTÀ DI ANCONA;Ambiente / rifiuti / depurazione;MARCHE;ANCONA;ANCONA;25300000.0;CONSORZIO DI BONIFICA DELLE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/B32B24000630001
100;I57H19002130005;A 15 AUTOSTRADA LA SPEZIA PARMA;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;PONTREMOLI;25296296.0;S.A.L.T. P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/I57H19002130005
100;F83D18000250009;DATA CENTER DELLA REGIONE LAZIO;Scuole / formazione;LAZIO;ROMA;ROMA;25239227.0;REGIONE LAZIO;https://www.opencup.gov.it/portale/progetto/-/cup/F83D18000250009
100;H27H24002080005;PIANO DI AMMODERNAMENTO BARRIERE DI SICUREZZA ANTE DM 223/92 (CATALOGO BLU) LOTTO L-06-RM_2+P-23-RM_1 AUTOSTRADA (A14) : BOLOGNA-BARI-TARANTOTRATTO: DA PROGR. KM 179+793 A PROGR. KM 191+761;Infrastrutture / parcheggi;MARCHE;ANCONA;SENIGALLIA;25162636.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H27H24002080005
100;G96J12000660001;TRATTA PONTE SAN GIOVANNI PERUGIA SANT'ANNA;Infrastrutture / parcheggi;UMBRIA;PERUGIA;PERUGIA;25135486.0;RETE FERROVIARIA ITALIANA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G96J12000660001
100;F31B06000340001;S.S. N. 219 DI GUBBIO E PIAN D'ASSINO;Infrastrutture / parcheggi;UMBRIA;PERUGIA;GUBBIO;25124817.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B06000340001
100;I53E25001200008;EDIFICIO PRODUTTIVO RICONDUCIBILE AD ABITATIVO;Residenziale pubblico / ERS;UMBRIA;PERUGIA;NORCIA;25039950.0;UFFICIO SPECIALE PER LA RICOSTRUZIONE POST SISMA DEL 2016 DELLA REGIONE UMBRIA;https://www.opencup.gov.it/portale/progetto/-/cup/I53E25001200008
100;F37H21008120001;S.S. N. 4 VIA SALARIA;Infrastrutture / parcheggi;LAZIO;RIETI;CITTADUCALE;25000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F37H21008120001
100;H72C17000130002;OSPEDALE DEI CASTELLI;Sanità / RSA;LAZIO;ROMA;ARICCIA;25000000.0;AZIENDA USL RM/H;https://www.opencup.gov.it/portale/progetto/-/cup/H72C17000130002
100;B83B18000490001;TORRENTE GRTANO;Infrastrutture / parcheggi;TOSCANA;GROSSETO;CIVITELLA PAGANICO;25000000.0;CONSORZIO 6 TOSCANA SUD;https://www.opencup.gov.it/portale/progetto/-/cup/B83B18000490001
100;F34E21006650001;S.S. N. 4 VIA SALARIA LOCALITÀ MOZZANO;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;ASCOLI PICENO;25000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F34E21006650001
