cig;cup_count;cups
B87D2D1AB5;1;F93G22000030001
B87F3A7391;1;C59J21030930001
B880DEB064;1;H48B22000360002
B881F6E3E0;1;B65F21000900001
B8826064DB;1;C69G15001840001
B882C3927E;1;F37J22000010007
B888C7C28A;1;B81B20001350005
B88A453EE1;1;F93G22000030001
B88B7D2598;1;G38B23001420005
B8917ED4A2;1;E38B22001630005
B891CDB611;1;E81D22000050003
B892C90C4B;1;E38B22001630005
B8953C8991;1;F37J22000010007
B89E12F9ED;1;E38B22001630005
B89F279E5F;1;I13I24000160002
B8A4098614;1;H48B22000360002
B8A7DCC7B8;1;F41B21008790001
B8A7E71FDF;1;F41B21008770001
B8AAF7D96B;1;E19D22000350005
B8AC6B95DE;1;D91B17000070001
B8AC7761D7;1;F75B22000010002
B8ACE99586;1;F37J22000010007
B8AF924111;1;B63E17000190001
B8AFA79A75;1;E68I21000570003
B8AFABF43B;1;E68I21000570003
B8B50B75CE;1;F88B22001130002
B8B5103486;1;F88B22001130002
B8B5E433B1;1;H81B21008560001
B8B615C219;1;G46J24000060001
B8B7A0B0B4;1;B34E20000300001
B8B96391E2;1;F41B19000540005
B8B9FB772D;1;E38B22001630005
B8BA7A6337;1;F41B19000540005
B8BE0284EF;1;F93G22000030001
B8BE0678EB;1;F93G22000030001
B8BE0DA7D2;1;C35F24000560006
B8C02C11F7;1;F91B21002580001
B8C03135A1;1;F91B21002580001
B8C04E997B;1;E38B22001630005
B8C29449DC;1;D12J09000400001
B8C6559EA8;1;G94D25002790003
B8C74D450A;1;C58B22000220004
B8C80BFACC;1;E38B22001630005
B8CCFD2BD9;1;D36C22000130004
B8CD83DE35;1;B64D25003770002
B8CDD29DFE;1;F41B19000540005
B8CDDBB67C;1;D77H20002630004
B8D28AE01B;1;C69G15001840001
B8D28C858E;1;C69G15001840001
B8D4A8B1FD;1;E38B22001630005
B8D5388CD2;1;F72F22001080004
B8D835926D;1;C94H17000710005
B8D934DCA3;1;B63E17000190001
B8DAB17E43;1;E38B22001630005
B8DC63E66B;1;E61B21013020005
B8E15FD569;1;F93G22000030001
B8E265D8C1;1;B65F21000900001
B8E2CDE6C2;1;G83I22000410007
B8E499F141;1;H48B22000360002
B8E4C4C687;1;F93G22000030001
B8E4F557BA;1;H48B22000360002
B8E873863D;1;I55E17000050005
B8E8E5DB92;1;E38B22001630005
B8E8ECE8D3;1;H61B08001230005
B8E9A83209;1;E38B22001630005
B8E9F43D7F;1;D77H24000760001
B8EA2E6DC8;1;I48D20000740005
B8EB4FB9C2;1;H31B21004800001
B8EB6740E1;1;D41B18001420003
B8ECBEA6AA;1;I41B19000280001
B8ECFCEC95;1;C71B03000380003
B8F01B178D;1;E81D22000050003
B8F1698756;1;D77H24000760001
B8F22E5DF7;1;F93G22000030001
B8F234F573;1;C11C22006460007
B8F359168E;1;H48B22000360002
B8F46027EE;1;I32C19000030005
B8F7FBCB1E;1;I53D22000820003
B8FB88FFAD;1;H41E13000230003
B8FCF7552A;1;H31B21004800001
B8FE6C0DFA;1;D12J09000400001
B8FF19B34B;1;B51B19000440007
B8FFFF8DA3;1;F93G22000030001
B90048A32A;1;F93G22000030001
B90184B056;1;E12H20000480001
B9030B12B2;1;F37J22000010007
B903A11F39;1;I87G22000270001
B903EEB02C;1;H61B08001230005
B90561803D;1;E25E18000110005
B90586CC0F;1;I76H14000090008
B907CE22BB;1;B46G22015980005
B907CE338E;1;B46G22015980005
B9092685B9;1;I87G22000270001
B9092A580F;1;I87G22000270001
B90C1FD9CC;1;D91B21005300001
B90C215D99;1;D91B21005300001
B90CDA36A0;1;D41B18001420003
B90D01C100;1;C34E21001350003
B90E606683;1;F72F22001080004
B913A2E92E;1;H21J24000010001
B916A64221;1;E38B22001630005
B916F6C903;1;C69G15001840001
B918C4AB6E;1;I51B21003500005
B918DD83E1;1;I51B21003500005
B9198EFAB0;1;E38B22001630005
B919DF1CA0;1;B51J24001100001
B91B9BFE95;1;H48B22000360002
B923243279;1;I87G22000270001
B92325E8BF;1;I87G22000270001
B923B33297;1;F71B16000530001
B923E24FF8;1;F47H24000090001
B928DC670A;1;F47H24000090001
B92BB813F7;1;C58B22000220004
B92E52942D;1;C59J21030930001
B92FDBED50;1;C58B22000220004
B930112C68;1;E61B21013020005
B9331F75C5;1;E38B22001630005
B9337D0921;1;F27H20001520001
B937C9051D;1;D43H19001010008
B93875EFAD;1;F61B20000500001
B939CD23D5;1;F37J22000010007
B93B159465;1;F93G22000030001
B93B180494;1;F93G22000030001
B93BE55B70;1;F37J22000010007
B93C14AC22;1;F93G22000030001
B93C1587B1;1;F93G22000030001
B944D57EF6;1;D91B21005300001
B945B35088;1;D91B21005300001
B946166C80;1;D91B21005300001
B946F0BF03;1;D91B21005300001
B948233DEC;1;C66D16010700001
B9486A8B82;1;C34E21001350003
B948B04478;1;C69G15001840001
B94C1EB306;1;I31B11000050007
B94C9A31AC;1;E38B22001630005
B94CB69851;1;E38B22001630005
B94D1E308D;1;E38B22001630005
B94D91A4BD;1;H48B22000360002
B94DA17585;1;H48B22000360002
B951EA9B88;1;J34E22001430005
B952302205;1;I51B21003500005
B953E8FE53;1;C59J21030930001
B955CEFF48;1;F72F22001080004
B956391886;1;F72F22001080004
B95704B91C;1;F61B20000500001
B958E6A46F;1;F72J20002270001
B959A90AE1;1;F72J20002270001
B95E0FC80F;1;C71B03000380003
B95F9E5687;1;C58B22000220004
B9617FFDB6;1;B34E20000300001
B966053D99;1;B34E20000300001
B9660A4075;1;C71B03000380003
B967EBB52B;1;B71J22000050006
B969DB5536;1;C21D22000210006
B96B060CF5;1;H41H14000130009
B96B0F7992;1;H41H14000130009
B96EE92039;1;D33H19000390001
B96F8E661D;1;C71B03000380003
B96FDF639C;1;I52B25001570007
B971B78D5B;1;F93G22000030001
B977C51931;1;D77H20002630004
B9790CD0B0;1;F22C16000620001
B97AD5D2BD;1;D77H24000760001
B97BE4AA6F;1;C69G15001840001
B97E501D3F;1;F93G22000030001
B97F25199F;1;B34J06000010008
B98032F4F4;1;H34H25000080007
B9805B16BF;1;I87H25000530003
B981A0B22E;1;I87H25000530003
B98430A6EC;1;I87G22000270001
B98523F388;1;F41B19000540005
B9858F5D42;1;F93G22000030001
B985BCB462;1;F93G22000030001
B9864F545D;1;C58B22000220004
B98E4869C4;1;I58J25000080007
B992E63DF6;1;C69G15001840001
B99555F9B9;1;D31B20000270001
B9957F298C;1;D41B14000080005
B9959BD455;1;F41B19000540005
B995B25D67;1;D41B14000080005
B995B457D1;1;C69G15001840001
B99A306E63;1;B63E17000190001
B99A66BB83;1;B63E17000190001
B99B16E1D6;1;F93G22000030001
B99F41A6CA;1;C71B03000380003
B99F4FE2F2;1;F47H24000090001
B9A0C3E2B1;1;B54J22001680003
B9A1B5BB7B;1;F41B21000640001
B9A32EDEE4;1;H48B22000360002
B9A3D98C96;1;E38B22001630005
B9A3E0568B;1;F72F22001080004
B9A3F94FCC;1;F72F22001080004
B9A42436BD;1;F72F22001080004
B9A43569AC;1;F72F22001080004
B9A575AE20;1;F61B20000490001
B9A59E140F;1;F61B20000490001
B9A667A968;1;H48B22000360002
B9A7F864C3;1;I51B21003500005
B9A85279E8;1;I55E17000050005
B9ABEA7D3B;1;C51B25000190003
B9AC398128;1;C65F23000130003
B9AC447192;1;I51B21003500005
B9AC82635E;1;H53B11000320003
B9ACAF9800;1;C71B25000460003
B9AF73BDCE;1;F87H24001520006
B9AFC25BF1;1;F87H24001520006
B9B082FB4A;1;E19D22000350005
B9B1063047;1;C32E26000020001
B9B13CD186;1;C32E26000020001
B9B33E0972;1;C71B03000390003
B9B3FAF81B;1;F71B16000470001
B9B494E8A3;1;C59J21030930001
B9B49BE511;1;I68B24000050005
B9B5AE8F19;1;F61B20000490001
B9B876666F;1;B63E17000190001
B9BB5AC610;1;E38B22001630005
B9C06E4C28;1;I52B25001570007
B9C2216D61;1;F93G22000030001
B9C65CBD06;1;I31E25000090004
B9C7F54F86;1;B23D12000390006
B9C8DE981A;1;E38B22001630005
B9C9C6F44C;1;E38B22001630005
B9D09848BB;1;H48B22000360002
B9D2D49D52;1;F47H24000090001
B9D861CA24;1;C31B25000000003
B9E287B851;1;C11C22006460007
B9E2C7C62D;1;B51B19000440007
B9E5B51BCE;1;H48B22000360002
B9EA3046D6;1;J87H22002720001
B9EB2D542E;1;F41B21000640001
B9ED41CA46;1;E81D22000050003
B9EFB1B882;1;F72F22001080004
B9F297F0E7;1;D77H20002630004
B9F29801BA;1;D77H20002630004
B9F298128D;1;D77H20002630004
B9F2982360;1;D77H20002630004
B9F7F33A5A;1;B94E21012780001
B9F831A2C3;1;H48B22000360002
B9F8E35CDE;1;F93G22000030001
B9FBA6C99B;1;B94E21012780001
B9FC3F3656;1;B38H25009670003
B9FC41E9D1;1;F41B21000640001
BA022C66B3;1;F37J22000010007
BA02B4E100;1;E81D22000050003
BA05050B2E;1;E38B22001630005
BA0517D395;1;E38B22001630005
BA05986512;1;F71B16000510001
BA06D68D76;1;B64D25003770002
BA086EAA31;1;E38B22001630005
BA0A82EDD0;1;F37J22000010007
BA0AFD5E6E;1;E38B22001630005
BA0D627DE6;1;D77H24000760001
BA13ED3EA8;1;F41B21000640001
BA15D2219A;1;F41B21000640001
BA16E29EBF;1;E81D22000050003
BA17108D4A;1;D21B24000030002
BA1B38B06E;1;D77H20002630004
BA1CC7E724;1;C98B24000740006
BA204CDEC4;1;D77H20002630004
BA2058BB90;1;I52B25001570007
BA22AA8C09;1;F93G22000030001
BA263E14C8;1;F75B22000010002
BA26ED8132;1;J51G25000080001
BA2A6A3BE3;1;H48B22000360002
BA2A6D87A1;1;G21E25000080004
BA2BE165BA;1;F93G22000030001
BA2C1BD94F;1;F41B19000540005
BA2CDF6F6F;1;F41B19000540005
BA2DF4258C;1;E15B20000440002
BA2E57FB6D;1;F41B19000540005
BA2E656CD9;1;C69G15001840001
BA30C63363;1;D77H20002630004
BA30EF6336;1;F41B19000540005
BA31606737;1;C61B21014030003
BA31D04C5D;1;D43H19001010008
BA33276EDA;1;H48B22000360002
BA3413279D;1;D36C22000130004
BA358DBE00;1;D77H20002630004
BA35BEB4FD;1;D77H20002630004
BA36F93D84;1;C71B03000380003
BA3B17E338;1;B44D20000040001
BA3B286D11;1;F41B21000640001
BA3BE62676;1;G31B21006920002
BA3BFE884C;1;G31B21006920002
BA3C4E23A4;1;B44D20000040001
BA3E2A4237;1;D41B18001420003
BA3FAAF979;1;G72E23000220005
BA4053ACC1;1;C69G15001840001
BA40A7A1DF;1;E61B16000170006
BA4111989F;1;F71B16000510001
BA41135FB8;1;F71B16000510001
BA428D4DDD;1;C69G15001840001
BA45A81C44;1;F93G22000030001
BA46B856F5;1;F37J22000010007
BA4ABA410D;1;B61B22000670006
BA4BCF17F8;1;H48B22000360002
BA4BFEABF6;1;E38B22001630005
BA4DDF02A9;1;D77H24000760001
BA4E8E5D68;1;I81D22000000006
BA4E9602EC;1;I81D22000000006
BA50C76719;1;C59J21030930001
BA54428D2A;1;H48B22000360002
BA573D65E2;1;F93G22000030001
BA5D4319BB;1;C79H11000700003
BA60279B02;1;C79H11000700003
BA61FE0E7B;1;D41B18001420003
BA6239F5E2;1;C94H17000710005
BA6419D5F8;1;F69J21017430001
BA6538B1C3;1;H52B23002650003
BA6663ACCE;1;I65F23000090005
BA673D249A;1;C69G15001840001
BA67EE14D1;1;F98F23000030007
BA698CA68A;1;F41G08000000008
BA6C1658C3;1;C76I25003620003
BA6CD924FF;1;B54J22001680003
BA6D9BBDEA;1;I81D22000000006
BA6DF0AF65;1;E38B22001630005
BA6E4F0D7D;1;I81D22000000006
BA6E5728C6;1;I81D22000000006
BA6EE2EDF9;1;I81D22000000006
BA6F689325;1;D41B18001420003
BA6F6BFFB1;1;D41B18001420003
BA6FC7BB21;1;I81D22000000006
BA7078EEA4;1;D41B18001420003
BA709C41BC;1;J87H22002720001
BA70AFA18E;1;E19D22000350005
BA70CEBBAE;1;C69G15001840001
BA72ED584C;1;I81D22000000006
BA72F86A5C;1;I81D22000000006
BA7471E2BC;1;F27H20001520001
BA778AFA05;1;E81D22000050003
BA7A61D767;1;H48B22000360002
BA7B3398DC;1;B69D24000600002
BA7EE65D61;1;I51B21003500005
BA7F60041B;1;E81D22000050003
BA82E431D7;1;E38B22001630005
BA837844CC;1;H52B23002650003
BA86560CF1;1;F93G22000030001
BA86672F0D;1;F93G22000030001
BA86A564FD;1;H48B22000360002
BA8A7E628E;1;E38B22001630005
BA8B00DCCA;1;E38B22001630005
BA8EF533D0;1;D41B18001420003
BA8F5CFDAD;1;D36C22000130004
BA923C9E96;1;I41B19000280001
BA926E5F77;1;F41B21000640001
BA94B3AAE6;1;C61B21014030003
BA968F6487;1;I55E17000050005
BA989D8747;1;F25F24000290005
BA99213209;1;E38B22001630005
BA9B18FD58;1;D77H24000760001
BA9C805667;1;C69G15001840001
BA9F3C943D;1;F61B20000500001
BA9F5C5773;1;F61B20000490001
BAA167C6B8;1;J91J25001480001
BAA17A6CA1;1;D77H20002630004
BAA64041D0;1;F61B20000140001
BAA6AE3D5F;1;C58B22000220004
BAA6F2400F;1;D77H20002630004
BAA89A81B1;1;C69G15001840001
BAA9477D14;1;B94E21012780001
BAABB619FC;1;E81D22000050003
BAABBB81CA;1;E81D22000050003
BAABBD3810;1;E81D22000050003
BAABF8116F;1;D41B18001420003
BAABF89807;1;H48B22000360002
BAAC97DEB2;1;C69G15001840001
BAAE9ABCE9;1;E38B22001630005
BAAF3A588B;1;F91D22000070002
BAB1D41ED8;1;I81D22000000006
BAB1F09728;1;D63F22000050005
BAB4B7B495;1;C21D22000210006
BAB57B290F;1;B94E21012780001
BAB99CB4B7;1;I99I25001520007
BABA5AF4B4;1;E38B22001630005
BABAB06CC7;1;F27H20001520001
BABC5217C5;1;F61B20000500001
BABC7121EA;1;F61B20000490001
BABD622FF8;1;E38B22001630005
BAC136807C;1;D77H24000760001
BAC335DFA4;1;E81D22000050003
BAC5B91CDF;1;B94E21012780001
BAC71E6AB1;1;G41B21003120005
BAC828D8A2;1;J81I10001100007
BACA4C33F8;1;E61B16000170006
BACB3EF924;1;B44D20000040001
BACB6D2AFB;1;F41B21000640001
BACCF4EF7E;1;I87G22000270001
BACD0045B2;1;I87G22000270001
BACD0E2CE3;1;C11C22006460007
BAD05C40D0;1;C59J21030930001
BAD089B8BE;1;D77H24000760001
BAD8FCFB77;1;H61B08001230005
BAD96B7E76;1;F87H24001520006
BAD9F9C583;1;F87H24001520006
BADB9E781B;1;F43J13000000003
BADCDA1F7D;1;E81D22000050003
BADCDC6E06;1;E81D22000050003
BADEEFE7C1;1;B44D20000040001
BADEFFDA2F;1;B44D20000040001
BAE42AB4ED;1;G95E18000180001
BAE8D93576;1;E38B22001630005
BAEC3BD80B;1;I41B19000280001
BAEC8E8BD0;1;E81D22000050003
BAECA34DC9;1;E81D22000050003
BAECB351E2;1;C69G15001840001
BAEEB88E9D;1;E38B22001630005
BAF02C07C4;1;C71B03000390003
BAF09086BB;1;C59J21030930001
BAF102ECE3;1;F77H22003820001
BAF3A4DF4C;1;E38B22001630005
BAF4FDDA8D;1;H21J24000010001
BAF56A20AE;1;H61B08001230005
BAF699757F;1;F41B19000540005
BAF8B2348A;1;J81I10001100007
BAFD95A00C;1;F93G22000030001
BB01563AEF;1;B44D20000040001
BB015C5BCE;1;B44D20000040001
BB0163BD2E;1;B44D20000040001
BB016A115E;1;B44D20000040001
BB031A8F17;1;B44D20000040001
BB0459A4B5;1;C59J21030930001
BB047F88CA;1;G68E14000000005
BB063F94D7;1;J11B09000190002
BB0CBAA677;1;E38B22001630005
BB0D8C5719;1;B49D99000000003
BB1052FDE9;1;D72G18000050001
BB160D4E8A;1;H41H14000130009
BB1693697B;1;C58B22000220004
BB1740FD21;1;E38B22001630005
Y003DE20BE;1;C69G15001840001
Y0631F1C80;1;F11B92000000001
Y0832F98FA;1;F61B20000500001
Y0E31F1BB7;1;F11B92000000001
Y0F36FB8E4;1;F84E07000270001
Y1232B0708;1;F11B16000580001
Y17349D54F;1;F11B01000390001
Y1F33CC90C;1;F11B01000390001
Y2032D97CC;1;F71B16000470001
Y2333ED99E;1;F71B16000530001
Y233D8B116;1;J76G16000220004
Y283BB8C16;1;B81B20001350005
Y2B3A23B04;1;F61B20000490001
Y2D37E7309;1;F61B20000500001
Y2F31450D3;1;F31B07000310001
Y2F3D1F3C1;1;C69G15001840001
Y30396F5DD;1;F31B02000080001
Y34391C763;1;B63E17000190001
Y343A1C9BF;1;F84E07000270001
Y3732EC80F;1;F41B07000320001
Y3733033D0;1;E21B07000230005
Y37362AD69;1;C91D22000010001
Y3A3C93077;1;C58B22000220004
Y3B36B78AA;1;F71B16000510001
Y3C3D88DAA;1;B81B20001350005
Y3E34E4275;1;J76G16000220004
Y4035D4E47;1;F41B07000320001
Y4238E3767;1;C59J21030930001
Y452BFCCDE;1;F11B16000580001
Y463A967D9;1;F61B20000500001
Y463BE0D8E;1;F27H20001520001
Y483BDCF58;1;C69G15001840001
Y4A2746CA1;1;I24B13000350003
Y4F37C4482;1;F27H20001520001
Y51349D446;1;F84E07000310001
Y523C83803;1;J76G16000220004
Y5332DF7E7;1;B81B20001350005
Y593756452;1;C64H20000890001
Y5A3B8A0B8;1;F61B20000500001
Y5C3AA8E09;1;F27H20001520001
Y5D35134F3;1;F61B20000490001
Y62312669C;1;F71B16000510001
Y6430A5357;1;F71B16000510001
Y6736E1184;1;F84E07000270001
Y693AF8C26;1;F84E07000270001
Y6A3BB66F8;1;C79G14000990001
Y6B3049C68;1;F21B03000350001
Y6D381F5BA;1;F71B16000510001
Y763DD6ACE;1;C69G15001840001
Y7B37FFAAD;1;B63E17000190001
Y7C37E1A84;1;F27H20001520001
Y7C38966E6;1;F61B20000500001
Y7E349D3A8;1;F84E07000270001
Y7E3B800CD;1;F61B20000490001
Y863B68B70;1;J76G16000220004
Y8737DAAC4;1;F11B16000580001
Y873A1C896;1;F84E07000270001
Y8C3888F96;1;C77H21001890005
Y8C3A55CB6;1;B63E17000190001
Y8F31C5F22;1;F84E07000270001
Y933BB673C;1;C79G14000990001
Y953660534;1;F84E07000270001
Y97305F3AA;1;I58B20001120001
Y9733A44DE;1;C77H21001890005
Y9A32DF964;1;B81B20001350005
Y9A386DB21;1;B63E17000190001
Y9F3A3ED41;1;E71D22000330005
Y9F3C6E9D6;1;B81B20001350005
Y9F3CE4842;1;J76G16000220004
YA33463257;1;F31B07000310001
YA434C7B8F;1;C77H21001890005
YA733B9E62;1;B63E17000190001
YA931F1C50;1;F11B92000000001
YAA33EED56;1;B63E17000190001
YAC3D40881;1;C69G15001840001
YAC3D6D249;1;B81B20001350005
YAD357E0EB;1;F84E07000270001
YAE3A017ED;1;J76G16000220004
YB03AD8502;1;F31B16000600001
YB231C153A;1;F84E07000310001
YB2398A30D;1;F61B20000500001
YB33BB6709;1;C79G14000990001
YB631F1BE5;1;F11B92000000001
YBA3D88C54;1;J76G16000220004
YBD382791A;1;F61B20000500001
YBE2EA6BC8;1;F67H20002130001
YBE38CCFA8;1;F31B05000510001
YC13BB66E3;1;C79G14000990001
YC33D504CD;1;B49D99000000003
YC43B392A3;1;C58B22000220004
YC627E824A;1;J72D10000650001
YC836E1035;1;F84E07000270001
YCC3C1C95A;1;J76G16000220004
YCD391C968;1;B63E17000190001
YD03CD6B22;1;F71B16000510001
YD1362ACC2;1;C91D22000010001
YD235EB543;1;F71B16000510001
YD237820A2;1;F61B20000490001
YDB3B363E4;1;F36G02000220007
YDC3CBAF46;1;C69G15001840001
YDF3144E42;1;F71B16000510001
YE031A9584;1;J86J13000450002
YE62BC9B69;1;F84E07000270001
YE83A23AF9;1;F61B20000500001
YE83A5B442;1;C69G15001840001
YEE37E18E3;1;F27H20001520001
YF03C659F8;1;B81B20001350005
YF238C179E;1;C77H21001890005
YF32EA6C57;1;F67H20002130001
YF43A04449;1;F61B20000490001
Z0017D3309;1;J21B06000040003
Z001EF29DD;1;C69G15001840001
Z0024D44F6;1;F32E10000080008
Z002549899;1;B34C12000150004
Z002BFF12D;1;F32E10000080008
Z01047F842;1;I71B02000030019
Z010B27FFF;1;B77E99002500003
Z010B50CFD;1;D31B09000010002
Z011B4F5F3;1;B77E99002500003
Z012385ED0;1;C79G14000990001
Z012BB6892;1;J58F19000000008
Z013108A6E;1;D43H19001010008
Z013548E93;1;D43H19001010008
Z0222ED1CB;1;C91B07000460001
Z0223AB23A;1;C69G15001840001
Z0227A0F1A;1;F32E10000080008
Z022BFEFC1;1;F32E10000080008
Z022EDDC8E;1;B57B15000390003
Z030C6030B;1;D31B09000010002
Z031FA1211;1;F32E10000080008
Z032D307A9;1;C69G15001840001
Z033A64279;1;C79H11000700003
Z033B7E683;1;J37B16000490003
Z033D6BE3A;1;I41B21003430008
Z041427D87;1;B91B03000190009
Z0424D57B0;1;J81B18000270007
Z04285872A;1;C79H11000700003
Z0432506C9;1;C67I14000010001
Z0433C9897;1;E61B16000170006
Z051CAFDB4;1;G31B05000020002
Z053B13531;1;C79H11000700003
Z053C1F8B4;1;F88C23000290006
Z0605FCE15;1;D33I06000080001
Z0608DECE3;1;D31B09000010002
Z061CA8851;1;F84E07000270001
Z061EE4512;1;J37B16000490003
Z062058E52;1;C79H11000700003
Z06273887B;1;F32E10000080008
Z062A43447;1;G31B05000020002
Z062DD7C2B;1;C69G15001840001
Z0630DFDCE;1;C79H11000700003
Z06312FB5B;1;C68F17000040003
Z0631412CA;1;B33H19001390001
Z063250462;1;C66D16010700001
Z06345F660;1;C68F17000040003
Z0705451ED;1;B63B12000080002
Z0705DE519;1;D33I06000080001
Z07072338B;1;F41B99000010001
Z070A9CEF8;1;F31B02000110002
Z0712370B2;1;C41B03000140003
Z071687F87;1;H41H14000110005
Z071D153F0;1;C79G14000990001
Z071DB8FC0;1;H41H14000130009
Z072012AF9;1;C79H11000700003
Z073873CC6;1;F22C16000620001
Z073A8A080;1;F71B22000930002
Z0805E07AF;1;D33I06000080001
Z080927261;1;E63H05000030005
Z0811CA4A2;1;F74H10000060009
Z081711ED5;1;F32E10000080008
Z0819B81AE;1;B63B12000080002
Z082243A74;1;D97B14000720001
Z0826B51EA;1;F32E10000080008
Z08374AEAC;1;H69H09000500003
Z0838327DD;1;C69G15001840001
Z08393C90F;1;F22C16000620001
Z09064E4F4;1;D33I06000080001
Z091584EA5;1;C41B03000140003
Z09208EEEC;1;C94H17000710005
Z092402170;1;F32E10000080008
Z09242281B;1;B63B12000080002
Z09248D029;1;F32E10000080008
Z09255855B;1;F32E10000080008
Z0928DC871;1;C69G15001840001
Z092DE0448;1;D12J09000400001
Z092E1A7BA;1;I55E17000050005
Z093C53F1A;1;I94F22000040001
Z0A02C589A;1;D31B09000010002
Z0A1F7FD99;1;C79H11000700003
Z0A1FF96D9;1;H41E13000230003
Z0A2415498;1;C94H17000710005
Z0A33AFF64;1;C79H11000700003
Z0A3DC3352;1;I55E17000050005
Z0B1F8F4F2;1;C79H11000700003
Z0B24D4FC5;1;F32E10000080008
Z0B2724450;1;F32E10000080008
Z0B28BABC3;1;C69G15001840001
Z0B2CFF971;1;F33H08000000003
Z0B34EC2E1;1;C71B03000380003
Z0B378D845;1;D12J09000400001
Z0B382086A;1;G95E18000180001
Z0B393F8EE;1;H41H14000130009
Z0B3B19FB8;1;G61B06001160007
Z0B3C2FB34;1;H81B21008560001
Z0B3C51480;1;H81B21008560001
Z0C053188B;1;C71B03000380003
Z0C0D13B4D;1;D31B09000010002
Z0C1F94E70;1;F32E10000080008
Z0C3866B52;1;E59D16002030002
Z0C3A265A5;1;H81B21008560001
Z0C3C21AF2;1;I87G22000270001
Z0D075186F;1;D31B09000010002
Z0D14F3A0D;1;H53B11000320003
Z0D1FB4C8D;1;F32E10000080008
Z0D22A6465;1;C79H11000700003
Z0D2D4B0F0;1;C79H11000700003
Z0D30BD8AB;1;G93H20000080001
Z0D36A112E;1;C94H17000710005
Z0D38C952A;1;E81D22000050003
Z0D3B9D567;1;E67H21009490005
Z0D3C8CC18;1;F41B21000640001
Z0E08C5A1C;1;D31B09000010002
Z0E1D153DD;1;C79G14000990001
Z0E1F84B27;1;C94H17000710005
Z0E28AA2DD;1;D12J09000400001
Z0E2CA3E7D;1;F32E10000080008
Z0E2D3E931;1;H41H14000130009
Z0E2D5FF8C;1;H41H14000130009
Z0E2E6E851;1;D43H19001010008
Z0F0793504;1;J72D10000650001
Z0F0E8A3C1;1;F31B02000110002
Z0F1A38C97;1;C69G15001840001
Z0F20BFFEF;1;J39J03000110001
Z0F260D165;1;H41H14000130009
Z0F2A07DB0;1;B63E17000190001
Z0F380457F;1;J58F19000000008
Z0F3AAC5C2;1;I41B21003430008
Z1004CED1B;1;D31B09000010002
Z1005CF072;1;D31B09000010002
Z1015CCDA4;1;D31B09000010002
Z10228A230;1;E25E18000110005
Z1029C02CF;1;F31B02000080001
Z10320E527;1;C79H11000700003
Z103779EE3;1;I87H18001590002
Z103B1372D;1;H87H20001200005
Z103CBECF7;1;D22E18000470009
Z110F51EA9;1;F41B99000010001
Z1112AA7A7;1;E63H05000030005
Z11168AA6C;1;D12J09000400001
Z1124689F5;1;C79H11000700003
Z11265B212;1;H53B11000320003
Z12059D0EC;1;D31B09000010002
Z121480337;1;E63H05000030005
Z121D11827;1;F32E10000080008
Z122D498CB;1;H69J02000070007
Z122E1F897;1;G67H19001090006
Z1231580CC;1;D43H19001010008
Z123176526;1;F84E07000310001
Z1233411EB;1;E25E18000110005
Z13069CABA;1;D33I06000080001
Z130C1874E;1;D31B09000010002
Z131AD9B66;1;F32E10000080008
Z131EE498E;1;F32E10000080008
Z131F69445;1;C69G15001840001
Z132090249;1;D31B09000010002
Z1322C64D6;1;C79H11000700003
Z1324519D7;1;F32E10000080008
Z132C68CB4;1;D12J09000400001
Z13332B524;1;B81B08000620001
Z133BB09E8;1;E61B21013020005
Z140ACD61A;1;F41B99000010001
Z141ADD970;1;H41H14000130009
Z141DBDFBB;1;E59D16002030002
Z1426C04A7;1;J35I18000020002
Z14277F3CB;1;F22C16000620001
Z14299D01E;1;B63B12000080002
Z143388F91;1;D33H19000390001
Z143D8DE11;1;E81D22000050003
Z1510E496B;1;D81B01000220002
Z15128964C;1;D31B09000010002
Z151C3A29D;1;D97B14000720001
Z151E1E742;1;C79H11000700003
Z151EF6B55;1;F32E10000080008
Z1520A07A1;1;C79H11000700003
Z152ADE5F7;1;F32E10000080008
Z152F33D5A;1;B63E17000190001
Z153C495C6;1;F41B21005960005
Z153DED8D9;1;D12J09000400001
Z16143872F;1;B91B03000190009
Z1618A06AC;1;B63B12000080002
Z161B41242;1;F33H03000010001
Z162CF7615;1;F32E10000080008
Z16346E505;1;C94H17000710005
Z163A7E946;1;C79H11000700003
Z163C75CE2;1;I81D22000000006
Z163CBBE8A;1;G61B06001160007
Z1713B05D5;1;D33I06000080001
Z171F2CAAF;1;C69G15001840001
Z171F941B7;1;F32E10000080008
Z17286B26D;1;C41B03000140003
Z1728C25A2;1;C41B03000140003
Z172BFF374;1;F32E10000080008
Z173551BCF;1;H21B19000280002
Z1805F847F;1;D33I06000080001
Z180D2A94F;1;D31B09000010002
Z18285A125;1;J35I18000020002
Z1833CD5DE;1;H41H14000130009
Z183C99CF5;1;D43H19001010008
Z19036B8D0;1;D31B09000010002
Z19038DAEF;1;J72D10000650001
Z191080869;1;D31B09000010002
Z1911A07A2;1;F77H03001330001
Z191585004;1;C41B03000140003
Z191702579;1;C79H11000700003
Z19185B874;1;B63B12000080002
Z191DBEFC9;1;B34C12000150004
Z19254977E;1;B63B12000080002
Z19298EB0E;1;E25E18000110005
Z192AADD88;1;C41B03000140003
Z19329ED90;1;G67H19001090006
Z1A056338E;1;D33I06000080001
