cup;cig;source_dataset
C79H11000700003;Z6E3615C3F;cup_csv.csv
C71B03000380003;B6536FEEFE;cup_csv.csv
H41H14000130009;Z651D5D0E4;cup_csv.csv
F71B22000930002;B852D30843;cup_csv.csv
F21B07000310001;80925252E4;cup_csv.csv
B61B22000670006;B2ADAB0DDA;cup_csv.csv
B14C10000150006;Z1D2059194;cup_csv.csv
C71B20000800003;Z6A394DB88;cup_csv.csv
H41H14000130009;B2A90A0F90;cup_csv.csv
J94E13000460005;8808233FCD;cup_csv.csv
F32E10000080008;Z0227A0F1A;cup_csv.csv
C58B22000220004;A0172E3191;cup_csv.csv
F77H03001330001;Z3F04E9A79;cup_csv.csv
F31B02000110002;ZE2141F73B;cup_csv.csv
I81D22000000006;Z163C75CE2;cup_csv.csv
I91B15000180004;79925236A0;cup_csv.csv
C71B03000380003;53104290A5;cup_csv.csv
C79H11000700003;Z9F2275DF5;cup_csv.csv
B94E21012780001;9687087514;cup_csv.csv
H17B16000800005;853011271A;cup_csv.csv
B87G19000000005;7891555D30;cup_csv.csv
I94F22000040001;ZAA3C54442;cup_csv.csv
I87G22000270001;B1B34A59B3;cup_csv.csv
H41H14000130009;Z702D3E922;cup_csv.csv
J33D19000360002;8181864FC0;cup_csv.csv
B65F21000900001;A008C07EB0;cup_csv.csv
F41B21005960005;B4E8C6D11D;cup_csv.csv
J11B09000190002;ZEE216BF6D;cup_csv.csv
C34E21001350003;B90D01C100;cup_csv.csv
C34E21001350003;B1B4B17F71;cup_csv.csv
B94E21012780001;9349568397;cup_csv.csv
E38B22001630005;B4FC68DA7C;cup_csv.csv
H87H20001200005;9355296A7A;cup_csv.csv
C69G15001840001;B360706A5F;cup_csv.csv
I13I24000160002;B89F279E5F;cup_csv.csv
D41B18001420003;B73C3296D8;cup_csv.csv
D31B09000010002;Z750F13EE8;cup_csv.csv
D63F22000050005;B318996EA2;cup_csv.csv
C69G15001840001;B7DF2FD319;cup_csv.csv
D31B09000010002;Z690EAD163;cup_csv.csv
J13J09000520009;5651467A18;cup_csv.csv
E63H05000030005;651037750E;cup_csv.csv
C69G15001840001;Z852609DDC;cup_csv.csv
H41H14000130009;Z7A32D132E;cup_csv.csv
D31B09000010002;Z55085612F;cup_csv.csv
H69J02000070007;8656278A93;cup_csv.csv
C79H11000700003;B5521B1AC0;cup_csv.csv
F37J22000010007;B79374A615;cup_csv.csv
D31B09000010002;Z5A012DA98;cup_csv.csv
H17H21010150005;A06155035D;cup_csv.csv
F21B07000310001;ZB329ED344;cup_csv.csv
B33H19001390001;Z6E38AB468;cup_csv.csv
B63E17000190001;Y7B37FFAAD;cup_csv.csv
F25F24000290005;B7FA69273B;cup_csv.csv
F72F22001080004;B123DCE6B2;cup_csv.csv
E66E18000130007;Z922FF4A43;cup_csv.csv
C69G15001840001;B2A6A7D6E4;cup_csv.csv
C69G15001840001;Z912DD7C60;cup_csv.csv
F32E10000080008;Z5821C1BDA;cup_csv.csv
F93G22000030001;A06AA76824;cup_csv.csv
F37J22000010007;B12DA3CDB1;cup_csv.csv
G21B21004870001;Z4335ACDDC;cup_csv.csv
H81B21008560001;9817930C21;cup_csv.csv
C79H11000700003;ZAD3D23AF9;cup_csv.csv
J94E13000460005;ZF636F03FF;cup_csv.csv
H17B16000800005;7745813F15;cup_csv.csv
B19J21003910005;A05E07011B;cup_csv.csv
F32E10000080008;759152007D;cup_csv.csv
C79H11000700003;ZE82173E40;cup_csv.csv
F41G08000000008;Z313A99D04;cup_csv.csv
F31B05000510001;4943816605;cup_csv.csv
B34C12000150004;56148511A0;cup_csv.csv
G31B05000020002;Z993BDBA09;cup_csv.csv
C69G15001840001;ZF723E56FF;cup_csv.csv
F27H20001520001;8610023FBC;cup_csv.csv
B46D08000000007;8033852067;cup_csv.csv
I41B21003430008;ZE2394853D;cup_csv.csv
B57B15000390003;83067009AF;cup_csv.csv
H17B16000800005;7632016AD5;cup_csv.csv
E38B22001630005;B477A5762F;cup_csv.csv
F33H08000000003;9071956EE8;cup_csv.csv
D31B09000010002;Z40039448D;cup_csv.csv
G31B21006920002;9530734281;cup_csv.csv
D31B09000010002;Z930C09C2D;cup_csv.csv
H48B22000360002;B0FEB2D2A8;cup_csv.csv
F77H03001330001;5759869A41;cup_csv.csv
C65E19000360001;A061A044EF;cup_csv.csv
G52E22000020002;A0630CA002;cup_csv.csv
E38B22001630005;B9BB5AC610;cup_csv.csv
F87H24001520006;BAD9F9C583;cup_csv.csv
F32E10000080008;Z811A53A5E;cup_csv.csv
F88B22001130002;A01A38EB0C;cup_csv.csv
F61B20000490001;YD237820A2;cup_csv.csv
H77H21000500005;B1F50EA5F0;cup_csv.csv
H41H14000130009;Z5E321CB04;cup_csv.csv
C31B25000000003;B9D861CA24;cup_csv.csv
F84E07000310001;7071477F69;cup_csv.csv
H17B16000800005;8678677ECF;cup_csv.csv
C79H11000700003;9252986D97;cup_csv.csv
D62H16000010002;81879004D4;cup_csv.csv
D43H19001010008;8693481777;cup_csv.csv
F93G22000030001;B90048A32A;cup_csv.csv
F32E10000080008;Z772399FDB;cup_csv.csv
C79H11000700003;Z323610B5D;cup_csv.csv
B85I17000320001;78187447A8;cup_csv.csv
I81D22000000006;B5BC649A96;cup_csv.csv
I41B21003430008;Z383ABCDC5;cup_csv.csv
B85I17000320001;7285199067;cup_csv.csv
C69G15001840001;Z6F23D7CF4;cup_csv.csv
G31B05000020002;ZD6241ECA5;cup_csv.csv
E63H05000030005;Z1112AA7A7;cup_csv.csv
J69H07000230001;97256926EE;cup_csv.csv
E74C11000080006;313534695C;cup_csv.csv
J86J13000450002;700533487D;cup_csv.csv
H17B16000800005;797679644C;cup_csv.csv
F33H03000010001;ZB31B45DE9;cup_csv.csv
C61B21014030003;BA31606737;cup_csv.csv
F41B21000640001;BA926E5F77;cup_csv.csv
C79H11000700003;Z2F291327A;cup_csv.csv
H41H14000130009;Z9F3CA9811;cup_csv.csv
E19D22000350005;Z6539169B9;cup_csv.csv
D77H20002630004;B70486C75C;cup_csv.csv
C69G15001840001;A01FF8C521;cup_csv.csv
F61B20000490001;9557392162;cup_csv.csv
G31B05000020002;Z601CAF0F9;cup_csv.csv
F87H24001520006;BAD96B7E76;cup_csv.csv
J31I22000510001;9472622EF3;cup_csv.csv
D31B09000010002;Z3D073B2C1;cup_csv.csv
F32E10000080008;ZC41D6584F;cup_csv.csv
F84E07000310001;Z7330843F8;cup_csv.csv
F93G22000030001;B4C8EF1086;cup_csv.csv
F11B03000350001;019412984F;cup_csv.csv
D81B24000030006;B0BBFC58AA;cup_csv.csv
B63E17000190001;Z812FFBB56;cup_csv.csv
J31I22000510001;9751226641;cup_csv.csv
F32E10000080008;Z5A2813CB0;cup_csv.csv
F32E10000080008;Z7F22F5683;cup_csv.csv
E61B16000170006;Z7F3DF9732;cup_csv.csv
B85I17000320001;B14EEFF3D1;cup_csv.csv
I81D22000000006;BA6E4F0D7D;cup_csv.csv
F32E10000080008;Z942237CB8;cup_csv.csv
G52E22000020002;9563227094;cup_csv.csv
J87H22002720001;A0064A5EC2;cup_csv.csv
D12J09000400001;B646A004CA;cup_csv.csv
G31B05000020002;ZB4218340F;cup_csv.csv
F31B02000110002;Z951D5DFCA;cup_csv.csv
J69H12000480001;693219651B;cup_csv.csv
E38B22001630005;B6B1FFCE85;cup_csv.csv
C69G15001840001;75752920B8;cup_csv.csv
I58I21002190003;ZAE3AE2253;cup_csv.csv
F48C22000040006;9460986C9F;cup_csv.csv
F37J22000010007;B5262146E7;cup_csv.csv
I81D22000000006;BAB1D41ED8;cup_csv.csv
G52E22000020002;A0045BFF38;cup_csv.csv
I81D22000000006;B444041106;cup_csv.csv
D33H19000390001;Z7135F46B3;cup_csv.csv
I87H18001590002;ZDF3791650;cup_csv.csv
F88C23000290006;Z343DE58EB;cup_csv.csv
F91B00000270011;42711074FE;cup_csv.csv
H48B22000360002;B91B9BFE95;cup_csv.csv
D33I06000080001;ZD123E964A;cup_csv.csv
F37J22000010007;B248F6B479;cup_csv.csv
G52E22000020002;970521224E;cup_csv.csv
B63E17000190001;82065882A8;cup_csv.csv
I71B02000030019;Z76175B6A6;cup_csv.csv
F41G08000000008;ZF83582141;cup_csv.csv
C69G15001840001;A0204EA2FE;cup_csv.csv
J37H19002880001;8136220D22;cup_csv.csv
D31B09000010002;Z63050D6F7;cup_csv.csv
B94E21012780001;Z922FD4E61;cup_csv.csv
H69J02000070007;9740314962;cup_csv.csv
B77E99002500003;68580165D5;cup_csv.csv
H11E16001140001;B61A85C4A5;cup_csv.csv
C69G15001840001;ZA01EF2BCF;cup_csv.csv
F11B03000350001;ZD3071BDF7;cup_csv.csv
F37J22000010007;B75A0627E4;cup_csv.csv
H17B16000800005;8774184DAE;cup_csv.csv
B63E17000190001;B80EC2B84D;cup_csv.csv
J21B06000040003;4136518AA1;cup_csv.csv
F22C16000620001;95360705E8;cup_csv.csv
F84E07000270001;Z501CA88A7;cup_csv.csv
F37J22000010007;B7D689078E;cup_csv.csv
B61B22000670006;B2BD6D0D3F;cup_csv.csv
C69G15001840001;B992E63DF6;cup_csv.csv
B24C17000320005;B51FC474B0;cup_csv.csv
D31B09000010002;Z951B4667E;cup_csv.csv
F37J22000010007;B12DA95725;cup_csv.csv
I41B21003430008;B1A9A3ABAF;cup_csv.csv
E81D22000050003;A06D5D95EE;cup_csv.csv
E61B16000170006;BA40A7A1DF;cup_csv.csv
D77H24000760001;B84B04B74F;cup_csv.csv
D33H19000390001;ZF43388E2C;cup_csv.csv
F32E10000080008;Z2B1FE5C30;cup_csv.csv
B94E21012780001;9442842FB7;cup_csv.csv
B19J21003910005;A06CC3B639;cup_csv.csv
D31B09000010002;Z132090249;cup_csv.csv
H11E16001140001;B1C8F5FA6B;cup_csv.csv
I58J25000080007;B98E4869C4;cup_csv.csv
I81D22000000006;BA6D9BBDEA;cup_csv.csv
D63F22000050005;ZC43564766;cup_csv.csv
D31B09000010002;Z6304D3771;cup_csv.csv
F32E10000080008;Z67170989F;cup_csv.csv
E38B22001630005;BABA5AF4B4;cup_csv.csv
C69G15001840001;BAAC97DEB2;cup_csv.csv
E81D22000050003;9442822F36;cup_csv.csv
I81D22000000006;ZA03C80576;cup_csv.csv
H17B16000800005;7886009C7C;cup_csv.csv
D33I06000080001;Z41075924D;cup_csv.csv
C79H11000700003;6963404EC0;cup_csv.csv
F41B21000640001;A04D0F47E2;cup_csv.csv
C58B22000220004;B8C74D450A;cup_csv.csv
H77H21004660001;8941101DF2;cup_csv.csv
H41H14000110005;Z8114B4714;cup_csv.csv
C65E19000360001;A06A99E5E5;cup_csv.csv
F61B20000140001;B6C3D48DBC;cup_csv.csv
H41H14000130009;ZDC2249AD0;cup_csv.csv
H17H21010150005;9622301DF8;cup_csv.csv
J37H19002880001;8136658697;cup_csv.csv
D43H19001010008;Z632C93429;cup_csv.csv
E38B22001630005;B71DC51544;cup_csv.csv
B73B08000130007;51820234A8;cup_csv.csv
J37H19002880001;8138249786;cup_csv.csv
C79H11000700003;B1A077D413;cup_csv.csv
E25E18000110005;Z623C0A11D;cup_csv.csv
I81D22000000006;A011D51429;cup_csv.csv
B81B20001350005;B2B8658599;cup_csv.csv
H37H20001490007;8750636544;cup_csv.csv
F31B07000310001;Y2F31450D3;cup_csv.csv
F32E10000080008;ZF91C1DE4D;cup_csv.csv
C79G14000990001;Z341D1544D;cup_csv.csv
C69G15001840001;ZCC29BB9F1;cup_csv.csv
C69G15001840001;B7E0F10DFC;cup_csv.csv
E19D22000350005;ZA73859F00;cup_csv.csv
F32E10000080008;Z031FA1211;cup_csv.csv
D77H24000760001;B6A795CDAD;cup_csv.csv
J21B06000040003;268276608A;cup_csv.csv
D34D18000140005;B714BC5C97;cup_csv.csv
J94E13000460005;Z3132FFF36;cup_csv.csv
D33I06000080001;Z660665B11;cup_csv.csv
J35I18000020002;7499861914;cup_csv.csv
H17B16000800005;8094090E5B;cup_csv.csv
I81D22000000006;B741F8C445;cup_csv.csv
F37J22000010007;B260611FE5;cup_csv.csv
F91D22000070002;BAAF3A588B;cup_csv.csv
C69G15001840001;8750681A65;cup_csv.csv
C64H20000890001;8830641B79;cup_csv.csv
E81D22000050003;BAC335DFA4;cup_csv.csv
C21D22000210006;B5F514E99D;cup_csv.csv
F22C16000620001;B161B67AFF;cup_csv.csv
B31B04000260006;98829704D8;cup_csv.csv
C79G14000990001;6960614063;cup_csv.csv
G52E22000020002;A06165C087;cup_csv.csv
H41H14000130009;7637037A4B;cup_csv.csv
I24B13000350003;632518294D;cup_csv.csv
F43J13000000003;B24D7CBE40;cup_csv.csv
H17H21010150005;9990157A59;cup_csv.csv
I81D22000000006;B73CBFDFD8;cup_csv.csv
B94E21012780001;A01F0B4545;cup_csv.csv
F72F22001080004;9883730803;cup_csv.csv
F88B22001130002;A01D5AA50E;cup_csv.csv
G61B06001160007;A00E72C5B3;cup_csv.csv
H17B16000800005;8094102844;cup_csv.csv
F37J22000010007;B0901BB163;cup_csv.csv
B94E21012780001;Z3C3CE3D43;cup_csv.csv
F41G08000000008;BA698CA68A;cup_csv.csv
C69G15001840001;ZE4292E68C;cup_csv.csv
G93H20000080001;86632915E4;cup_csv.csv
F27H20001520001;BA7471E2BC;cup_csv.csv
B63B12000080002;ZCA087D1E7;cup_csv.csv
D79E12001220001;4194441236;cup_csv.csv
G31B05000020002;ZB022D7786;cup_csv.csv
D31B09000010002;Z830F4CBA7;cup_csv.csv
D31B09000010002;ZA40D6EFFD;cup_csv.csv
H41H14000130009;B724786D96;cup_csv.csv
H41H14000130009;Z9926472D1;cup_csv.csv
H53B11000320003;ZA409C86DC;cup_csv.csv
D63F22000050005;ZF135648BE;cup_csv.csv
F41B99000010001;Z8B0F4A0B5;cup_csv.csv
F93G22000030001;A03414EAFF;cup_csv.csv
F88B22001130002;A066B5A3CB;cup_csv.csv
G31B05000020002;Z2A247C87C;cup_csv.csv
C69G15001840001;YAC3D40881;cup_csv.csv
I81D22000000006;B5B9F1F8DF;cup_csv.csv
I71B02000030019;5100197FB1;cup_csv.csv
D31B09000010002;ZB10E8066C;cup_csv.csv
J69H12000480001;84779154C7;cup_csv.csv
E38B22001630005;B892C90C4B;cup_csv.csv
B61B22000670006;B07127AF14;cup_csv.csv
C69G15001840001;7800703FBE;cup_csv.csv
H41H14000130009;9138571B59;cup_csv.csv
D88G84000000001;7564869761;cup_csv.csv
H32G19000170005;8002998ADD;cup_csv.csv
E38B22001630005;B8C80BFACC;cup_csv.csv
H17H21010150005;97294346ED;cup_csv.csv
C41B03000140003;ZCA24CD3BF;cup_csv.csv
F32E10000080008;ZA91F946C0;cup_csv.csv
F22C16000620001;ZC03B05FD9;cup_csv.csv
B91B03000190009;7495389EA9;cup_csv.csv
G24E21004790006;9011277506;cup_csv.csv
F32E10000080008;ZC62786A5D;cup_csv.csv
I61B07000290005;0213147676;cup_csv.csv
E81D22000050003;9870116563;cup_csv.csv
D12J09000400001;B82970473C;cup_csv.csv
H17B16000800005;87320278A1;cup_csv.csv
H31B19000800005;A05A60B0CD;cup_csv.csv
C69G15001840001;Z062DD7C2B;cup_csv.csv
C79H11000700003;6543567250;cup_csv.csv
I41B21003430008;Z99352110F;cup_csv.csv
H41H14000130009;Z8C3C4375E;cup_csv.csv
J37B16000490003;ZC231BE593;cup_csv.csv
J37H19002880001;8138142F37;cup_csv.csv
E15B20000440002;9366214C4B;cup_csv.csv
F81B16001030001;B7D72E2BCC;cup_csv.csv
F57H02000130001;0023690D97;cup_csv.csv
B19J21003910005;A03092FAF9;cup_csv.csv
F72F22001080004;B9A43569AC;cup_csv.csv
H41H14000130009;ZD927313CF;cup_csv.csv
H17B16000800005;8090567319;cup_csv.csv
I71B02000030019;49363347AD;cup_csv.csv
H41H14000130009;ZC71B9E632;cup_csv.csv
J58F19000000008;Z993D718A9;cup_csv.csv
E25E18000110005;78019325F5;cup_csv.csv
E81D22000050003;B22EC7145F;cup_csv.csv
H41H14000130009;Z7839D2B00;cup_csv.csv
C68F17000040003;Z7E349AB75;cup_csv.csv
D31B09000010002;ZB307657B5;cup_csv.csv
J72D10000650001;3737952F8E;cup_csv.csv
D62H16000010002;Z3E2A5453C;cup_csv.csv
C71B03000380003;8534252F87;cup_csv.csv
D77H24000760001;B6307D1CB4;cup_csv.csv
B94E21012780001;897252168F;cup_csv.csv
C69G15001840001;ZD128BAC2F;cup_csv.csv
I55E17000050005;Z1C26DA0A5;cup_csv.csv
C69G15001840001;7572719568;cup_csv.csv
D77H24000760001;B843AC2914;cup_csv.csv
F91B00000270011;Z1C10F850E;cup_csv.csv
D33I06000080001;ZF906452D7;cup_csv.csv
E81D22000050003;9738197662;cup_csv.csv
F41B21000640001;BA15D2219A;cup_csv.csv
C69G15001840001;ZAD29BB873;cup_csv.csv
C69G15001840001;7775467659;cup_csv.csv
F84E07000270001;Y693AF8C26;cup_csv.csv
F75B22000010002;B669DA4650;cup_csv.csv
C59J21030930001;B84F56D42A;cup_csv.csv
H41H14000130009;B2A8F39751;cup_csv.csv
F71B16000510001;944585347C;cup_csv.csv
H81B21008560001;B8B5E433B1;cup_csv.csv
J87H22002720001;A0607C6720;cup_csv.csv
J69J21013810001;9473198A49;cup_csv.csv
F32E10000080008;Z8427C1488;cup_csv.csv
F36G98000020001;412185130C;cup_csv.csv
I48D20000740005;B8EA2E6DC8;cup_csv.csv
F93G22000030001;998633150A;cup_csv.csv
H48B22000360002;BA86A564FD;cup_csv.csv
C58B22000220004;9906618FC7;cup_csv.csv
F93G22000030001;A069A6CBC2;cup_csv.csv
F77H03001330001;Z3806814A0;cup_csv.csv
F48C22000040006;97607032ED;cup_csv.csv
F41B19000540005;B674312AA2;cup_csv.csv
D31B09000010002;Z8A03F8FCC;cup_csv.csv
J81E22000410004;9546943298;cup_csv.csv
F21B07000310001;727012481C;cup_csv.csv
C65E19000360001;9965010A63;cup_csv.csv
F91B00000270011;ZCE0E4863F;cup_csv.csv
I55E17000050005;74958288F1;cup_csv.csv
D63F22000050005;B5913078ED;cup_csv.csv
F91B00000270011;Z79112A89D;cup_csv.csv
E81D22000050003;A06D8B2F82;cup_csv.csv
G52E22000020002;9964913A57;cup_csv.csv
H87H20001200005;8947057102;cup_csv.csv
C79H11000700003;6862042033;cup_csv.csv
J87H22002720001;A06C66120A;cup_csv.csv
F93G22000030001;B93C14AC22;cup_csv.csv
H41H14000130009;Z323065300;cup_csv.csv
B61E16000780001;798331364B;cup_csv.csv
F32E10000080008;5982626B25;cup_csv.csv
B94E21012780001;B0DE31B5B3;cup_csv.csv
F88B22001130002;A020ACBCF2;cup_csv.csv
I81D22000000006;B6831526D4;cup_csv.csv
B34J06000010008;01684755F6;cup_csv.csv
C94H17000710005;9916503D24;cup_csv.csv
F93G22000030001;A0516391A0;cup_csv.csv
F93G22000030001;A03019CADC;cup_csv.csv
D63F22000050005;ZB435647FD;cup_csv.csv
E71B04000030001;B4FA517D98;cup_csv.csv
G67H19001090006;796223977A;cup_csv.csv
I87G22000270001;Z3B3BF99A4;cup_csv.csv
F11B01000390001;Y1F33CC90C;cup_csv.csv
F21B03000350001;6768605D88;cup_csv.csv
G32E22000040003;946924080B;cup_csv.csv
G52E23000320005;B7E1FA2A99;cup_csv.csv
D81B18000450002;95072807A5;cup_csv.csv
C79H11000700003;B58D432F28;cup_csv.csv
I87H18001590002;8876432768;cup_csv.csv
D12J09000400001;Z0B378D845;cup_csv.csv
C69G15001840001;8737836260;cup_csv.csv
H48B22000360002;B880DEB064;cup_csv.csv
C68F17000040003;B2EA991CB5;cup_csv.csv
F32E10000080008;Z2D27C2643;cup_csv.csv
C69G15001840001;8276306FC1;cup_csv.csv
F32E10000080008;ZF01AD9F14;cup_csv.csv
I58B20001120001;Y97305F3AA;cup_csv.csv
H77H21000500005;B182112C6F;cup_csv.csv
I71B02000030019;Z01047F842;cup_csv.csv
E38B22001630005;B73F61E3EC;cup_csv.csv
C68F17000040003;8513911D9B;cup_csv.csv
D97B14000720001;ZF71C3A5AE;cup_csv.csv
C59J21030930001;B84F35BEC8;cup_csv.csv
H17B16000800005;7505839E46;cup_csv.csv
I54J08000010009;89616603C8;cup_csv.csv
G95E18000180001;Z9634924BD;cup_csv.csv
G67H19001090006;Z122E1F897;cup_csv.csv
H17B16000800005;7886222C42;cup_csv.csv
F32E10000080008;Z0D1FB4C8D;cup_csv.csv
C69G15001840001;ZB538DB790;cup_csv.csv
B57B15000390003;Z5D18E09BB;cup_csv.csv
E19D22000350005;ZE7381BF59;cup_csv.csv
J58F19000000008;Z9B3C0874C;cup_csv.csv
B85I17000320001;7235125606;cup_csv.csv
C79H11000700003;ZB030FBAAD;cup_csv.csv
B63E17000190001;Z7B2E6AE6F;cup_csv.csv
I41B21003430008;B19C2EAD38;cup_csv.csv
I48D20000740005;896261470B;cup_csv.csv
J11B09000190002;806447681E;cup_csv.csv
F32E10000080008;6661639E65;cup_csv.csv
D81B01000220002;Z1510E496B;cup_csv.csv
G79J18000420001;87201710C2;cup_csv.csv
G95E18000180001;9563300CCE;cup_csv.csv
J69H12000480001;77219388D1;cup_csv.csv
D79F06000100003;0013917CA8;cup_csv.csv
D33I06000080001;ZCE13B0DFA;cup_csv.csv
H41H14000130009;Z3C3590AEB;cup_csv.csv
D31B20000270001;8382534DE0;cup_csv.csv
G52E22000020002;A063F3ED54;cup_csv.csv
C69G15001840001;B554BE4DAA;cup_csv.csv
B98G07000680003;87357275F8;cup_csv.csv
B63E17000190001;Y34391C763;cup_csv.csv
D77H20002630004;BA30C63363;cup_csv.csv
E31B16000650007;86415955C9;cup_csv.csv
F27H19004290007;8392469482;cup_csv.csv
F57H02000130001;0319527205;cup_csv.csv
H17H21010150005;9845194F17;cup_csv.csv
B14C10000150006;4446869861;cup_csv.csv
I81D22000000006;B68320C054;cup_csv.csv
H41H14000110005;6269441A5F;cup_csv.csv
C69G15001840001;7936292357;cup_csv.csv
H41H14000130009;Z7427EB1CD;cup_csv.csv
E15B20000440002;B41BB2221B;cup_csv.csv
F61B20000140001;B5C137F204;cup_csv.csv
F32E10000080008;Z3F1FBDD69;cup_csv.csv
F33H03000010001;Z2B219E7B8;cup_csv.csv
G82E22000030002;B7D314567B;cup_csv.csv
J87H22002720001;A0628B43C9;cup_csv.csv
H13I24000030009;B77F80C3A8;cup_csv.csv
H15F21000630001;879582613D;cup_csv.csv
H33J12000510003;B7ECB0D002;cup_csv.csv
C71B20000800003;9574764136;cup_csv.csv
F41B21000640001;B207D2CDC2;cup_csv.csv
H17H21010150005;A01A06B466;cup_csv.csv
F37J22000010007;B164BF8F07;cup_csv.csv
I93B98000000003;6307851B4E;cup_csv.csv
H17B16000800005;7433654D54;cup_csv.csv
I58B20001120001;9491986AA2;cup_csv.csv
D31B09000010002;ZC60501AED;cup_csv.csv
I71B02000030019;Z3606C6804;cup_csv.csv
B44D20000040001;B7CF2FD115;cup_csv.csv
J91J25001480001;BAA167C6B8;cup_csv.csv
I91B15000180004;ZB52395271;cup_csv.csv
B14C10000150006;41793561AD;cup_csv.csv
C69G15001840001;7976441F54;cup_csv.csv
D43H19001010008;Z0E2E6E851;cup_csv.csv
F61B20000490001;Y5D35134F3;cup_csv.csv
E19D22000350005;B58075937D;cup_csv.csv
J37B16000490003;B18EFD9FC6;cup_csv.csv
F37J22000010007;A0262E9468;cup_csv.csv
F11B01000390001;5919314470;cup_csv.csv
H17H21010150005;9532472CBC;cup_csv.csv
F37J22000010007;B1F9F8759D;cup_csv.csv
F93G22000030001;A03027806C;cup_csv.csv
F32E10000080008;Z4D1B25348;cup_csv.csv
J37H19002880001;8138194A22;cup_csv.csv
F77H03001330001;591010983A;cup_csv.csv
G21B21004870001;9139695AE7;cup_csv.csv
H77H21000500005;B6A4F3B99E;cup_csv.csv
B61E16000780001;Z5829CEEE6;cup_csv.csv
C79H11000700003;Z5334DFC9F;cup_csv.csv
F41B21000640001;A06813E45C;cup_csv.csv
C65E19000360001;B306FCC47C;cup_csv.csv
D72G18000050001;8265427E1F;cup_csv.csv
C79H11000700003;7632720FC9;cup_csv.csv
J14J22000080001;B0FC090842;cup_csv.csv
F37J22000010007;B19800AD59;cup_csv.csv
G52E22000020002;9899813022;cup_csv.csv
E38B22001630005;B50BBFC446;cup_csv.csv
G67H19001090006;Z19329ED90;cup_csv.csv
H17B16000800005;75979499DB;cup_csv.csv
C79H11000700003;ZE31F1BE1D;cup_csv.csv
H17B16000800005;7743902616;cup_csv.csv
B63E17000190001;Z9D2DDEA7B;cup_csv.csv
G52E22000020002;A067463889;cup_csv.csv
H53B11000320003;Z50265AF71;cup_csv.csv
C79H11000700003;6899952484;cup_csv.csv
F57H02000130001;0752178CE8;cup_csv.csv
F91B00000270011;4930026228;cup_csv.csv
F31B02000110002;ZA514C13E5;cup_csv.csv
J58F19000000008;88002178CC;cup_csv.csv
F41G08000000008;8021613C72;cup_csv.csv
F31I22000010006;94113793A4;cup_csv.csv
F37J22000010007;B72D4B0B9C;cup_csv.csv
F93G22000030001;A01025A3A0;cup_csv.csv
H17H21010150005;A04F396C55;cup_csv.csv
C79H11000700003;ZE823FDD1A;cup_csv.csv
I87H18001590002;9237149080;cup_csv.csv
F37J22000010007;B49E0B75BF;cup_csv.csv
D77H20002630004;BA204CDEC4;cup_csv.csv
C69G15001840001;BA673D249A;cup_csv.csv
D63F22000050005;A052FE944F;cup_csv.csv
C69G15001840001;84217117C4;cup_csv.csv
B61B22000670006;A01D9C1511;cup_csv.csv
C69G15001840001;9510273D8A;cup_csv.csv
F81B16001030001;B365C6A1D3;cup_csv.csv
B63E17000190001;B5AF14515E;cup_csv.csv
F31B02000080001;Y30396F5DD;cup_csv.csv
G52E22000020002;9257978521;cup_csv.csv
E81D22000050003;A06D8935F0;cup_csv.csv
C65E19000360001;A06EE80DEC;cup_csv.csv
F31B02000110002;Z2524357C1;cup_csv.csv
J37H19002880001;813658170C;cup_csv.csv
F21B96000000001;0092790CB7;cup_csv.csv
E59D16002030002;Z4E3ADFCAF;cup_csv.csv
J14I12000000004;73160378B7;cup_csv.csv
F32E10000080008;Z0024D44F6;cup_csv.csv
G31B05000020002;Z401F28A3D;cup_csv.csv
B85I17000320001;9874895D22;cup_csv.csv
J58F19000000008;B3FCD4773D;cup_csv.csv
H47H25000450001;A06AC5C933;cup_csv.csv
F91B00000270011;47130281BE;cup_csv.csv
F72F22001080004;B863311440;cup_csv.csv
F32E10000080008;Z201D86E95;cup_csv.csv
F98F23000030007;BA67EE14D1;cup_csv.csv
H48B22000360002;B9D09848BB;cup_csv.csv
D33I06000080001;Z6005FE55C;cup_csv.csv
B62C21001570001;B1DD954473;cup_csv.csv
C69G15001840001;9025346F1E;cup_csv.csv
H17H21010150005;9887292379;cup_csv.csv
B69D24000600002;BA7B3398DC;cup_csv.csv
F31B05000510001;Z5B27E2F86;cup_csv.csv
F37J22000010007;B526253AE3;cup_csv.csv
F37J22000010007;B50A69BFCC;cup_csv.csv
B19J21003910005;9700951603;cup_csv.csv
B33H19001390001;B7D6B1C19C;cup_csv.csv
G95E18000180001;BAE42AB4ED;cup_csv.csv
F32E10000080008;66616328A0;cup_csv.csv
D43H19001010008;Z662CADE7E;cup_csv.csv
J34E16000560005;9081835753;cup_csv.csv
F47H20001140001;930883667A;cup_csv.csv
D79F06000100003;B1ABE794F7;cup_csv.csv
G52E22000020002;A0080066C7;cup_csv.csv
H41H14000130009;ZD33CF2B09;cup_csv.csv
D12J09000400001;ZDF39E47A5;cup_csv.csv
I71B02000030019;5313047116;cup_csv.csv
F31I22000010006;A0319A0C59;cup_csv.csv
B77E99002500003;6016050981;cup_csv.csv
B94E21012780001;9582437D28;cup_csv.csv
C67I14000010001;96841415F6;cup_csv.csv
E81D22000050003;A06D6DED4E;cup_csv.csv
