cig;cup_count;cups
B1F9FB0772;1;F37J22000010007
B1F9FCDF5E;1;F37J22000010007
B1F9FE20B7;1;F37J22000010007
B1FA102E5D;1;F37J22000010007
B1FA2CB780;1;F37J22000010007
B1FA6574CF;1;F61B22001690004
B1FA814409;1;F37J22000010007
B1FDF2ECAA;1;F91D22000070002
B1FEAC5D1C;1;D72G18000050001
B1FED95F45;1;F91D22000070002
B200BCBD92;1;I94F22000040001
B202B40321;1;B99J18002450005
B203F0C95E;1;J85F22000870001
B207B1FC84;1;I94F22000040001
B207EE380A;1;F43D21002040001
B20A1ACCAC;1;B72B22000050001
B20B187247;1;H11B21001880001
B20B9EE157;2;C11B21010580001 | C16G21013900001
B20C9A15EB;1;D66B19003740001
B20E0AFC65;1;D33D21006650008
B211398F90;1;B17H21006990001
B2114372CA;1;B17H21006990001
B215CA68F3;1;F61B22001690004
B2192DA3CB;1;F62C21000590001
B21A779828;1;I82C23000780001
B21C31D775;1;F86J22000360001
B21C443A12;1;I92B23000160002
B21CA71396;1;F61B22001690004
B21F0E0AFA;1;C75E22000170001
B220E2B75A;1;F61B22001690004
B220EE0CB6;1;F61B22001690004
B223860BEA;1;H33C22000340007
B22762DBD1;1;F37J22000010007
B227A3604A;1;F37J22000010007
B227AA7D86;1;F37J22000010007
B228EFA330;1;F13D21005300006
B22971EAF3;1;F13D21005300006
B22CB6A316;1;J51D23000120005
B22D04225E;1;I55E17000050005
B22EC7145F;1;E81D22000050003
B2360CB88D;1;G11B22000280006
B237787B5D;1;I82C23000780001
B2381ADB4D;1;H34D22001100006
B2381AEC20;1;H31B20000920005
B23BC17FBA;1;D73I18000030005
B23CD797FE;1;F13D21005300006
B23D1ACF1A;1;D11B19000760006
B23E752C82;1;H31B20000920005
B23EA056BF;1;B97H21005950001
B240ECBF6A;1;J86I22000000006
B245693BC6;1;J81B22001940006
B2458910A7;1;I82C23000780001
B24592284D;1;I82C23000780001
B247506C69;1;I19C12000030002
B2488D76CA;1;F37J22000010007
B248D831C4;1;F37J22000010007
B248E008E9;1;F37J22000010007
B248E9DA78;1;F37J22000010007
B248F0F88C;1;F37J22000010007
B248F6B479;1;F37J22000010007
B249144ACC;1;J81B22001940006
B24C2DFA58;1;B67H21009370008
B24CCE7189;1;F93G22000030001
B24E4FE2B4;1;F13D21005300006
B24F62E1B3;1;I82C23000780001
B253BE1634;1;J86I22000000006
B259987E2A;2;I65F22000490003 | I65F22000500003
B259EC2F24;1;J81B22001940006
B259F58AEE;1;J81B22001940006
B25AF80014;1;J12C22000130006
B25B050BB6;1;I82C23000780001
B25D330357;1;D73D21000360005
B25DF30A6D;1;I82C23000780001
B260611FE5;1;F37J22000010007
B26104C12E;1;B23D21007980001
B2612343E3;1;J81B22001940006
B262930B82;1;I19C12000030002
B264DFEACA;1;I92B23000160002
B265708060;1;I82C23000780001
B267D9A4A7;1;F83E17000070005
B267E8AAB3;1;F83E17000070005
B26D8D4CF9;1;F86J22000360001
B273C721E7;1;B89H18000560001
B2771DE7B0;1;I82C23000780001
B2772111C8;1;I82C23000780001
B27C73FCA6;1;C63D16001790008
B27CE97C13;1;C75E22000170001
B27EA3AA8D;1;I82C23000780001
B2807E0207;1;J81J22003700003
B283245E31;1;F61B22001690004
B2861F1543;1;F61B22001690004
B287CAC449;1;F93G22000030001
B288062440;1;J12C22000130006
B288738864;1;J89D24000160001
B28AA3CDB6;1;C75E22000170001
B28ADEC8BB;1;F13D21002220001
B28AF73B64;1;F13D21002220001
B28AFBB6D0;1;C63D16001790008
B28D00C1EA;1;C11B21010580001
B28D09749E;1;D33D21006650008
B28F0A36C5;1;J81J22003700003
B2902DF2EE;1;H11B21001880001
B29068ED1B;1;D84J20001040003
B291AB3CCC;1;C64E24000060002
B29244B78F;1;F13D21002220001
B29267C683;1;F13D21002220001
B2927D4265;1;F13D21002220001
B293B13448;1;F23H19000870001
B293C126B6;1;F23H19000870001
B293D6F6B7;1;F23H19000870001
B299E8226A;1;F13D21002220001
B299F74A1C;1;F13D21002220001
B299FDE198;1;F13D21002220001
B29AFBA801;1;F37J22000010007
B29AFC8390;1;F37J22000010007
B29D6CD6BE;1;D55F23000340006
B29FFF4C7E;1;I82C23000780001
B2A1380DEC;1;J81J22003700003
B2A1AE5815;1;F37J22000010007
B2A340324B;1;C63D16001790008
B2A58F70EF;1;D31B18000530002
B2A5B468A2;1;H94E21000070006
B2A5BB436A;1;H94E21000070006
B2A5C023C8;1;H94E21000070006
B2A668721E;1;D82G19000980005
B2A74B55AF;1;B17H21006990001
B2A8B707AC;1;D17B14000280003
B2A8C6D874;1;J81J22003700003
B2A9464B16;1;I87G22000270001
B2AB718E64;1;C57H21001050001
B2B113AFA8;1;C63D16001790008
B2B1A3E04C;1;F37J22000010007
B2B587687D;1;J81B22001940006
B2B591E322;1;J86I22000000006
B2B62007B1;1;I82C23000780001
B2B62BE47D;1;I82C23000780001
B2B6A07788;1;J89J23000280002
B2B70D11C8;1;G18C22001100006
B2B767D003;1;C85C23001600007
B2B7776D7A;1;E81D22000050003
B2B89F3F45;1;F83E17000070005
B2B8D57B92;1;D11B19000760006
B2B97754EA;1;G71B21004430009
B2B9B33B79;1;G71B21004430009
B2BA144D0C;1;J81J22003700003
B2BA23C9B5;1;J81J22003700003
B2BA6AC32C;1;D91B21005300001
B2BA7931CD;1;D91B21005300001
B2BA7D25C9;1;D31B18000530002
B2BAE04299;1;C66D16010700001
B2BC193680;1;I19C12000030002
B2C0118182;1;I42E20000050001
B2C018B069;1;D11B19000760006
B2C0E3A7E9;1;I82C23000780001
B2C0EC6B70;1;F62E20000050001
B2C274D909;1;D91B21005300001
B2C2DE7BAA;1;C11B21010580001
B2C3102BB8;1;H33C22000340007
B2C4CA495F;1;F61B22001690004
B2C6F5D0D1;1;F37J22000010007
B2C7FA3EB1;1;D17B14000280003
B2C912A57E;1;I81B24000100007
B2C9823685;1;J12C22000130006
B2CB505C3C;1;H11B21001880001
B2CCE203F9;1;H33C22000340007
B2CE435CF7;1;F61B22001690004
B2D15B77E3;1;H11B21001880001
B2D3C0A82E;1;E97H21005520001
B2D4EDAE76;1;E81D22000050003
B2D56382DA;1;H94E21000070006
B2D9D2F2BC;1;C63D16001790008
B2DBD754C0;1;B45B22000200001
B2DC343F06;1;F61B22001690004
B2DDADFAB2;1;I93F23000000001
B2DFADF2F5;1;B18B23000950001
B2DFAEF02A;1;B18B23000950001
B2DFFB0C73;1;H94E21000070006
B2E0B70EBA;1;B17H21006990001
B2E0BCB9D4;1;B17H21006990001
B2E0E573E2;1;B89H18000560001
B2E7F57406;1;F13D21002220001
B2E84F0293;1;E81D22000050003
B2EA3EB371;1;B45B22000200001
B2EA3EC444;1;B45B22000200001
B2EF95B4C9;1;F61B22001690004
B2EF9EEE15;1;F61B22001690004
B2F3FAAA06;1;D17B14000280003
B2F467CADE;1;B89H18000560001
B2F5E70F26;1;D73D21000360005
B2F84208F0;1;E81D22000050003
B2F8661519;1;H51D20000510001
B2F8C726AC;1;I93F23000000001
B2FC3C0A38;1;D91B21005300001
B2FE13486D;1;F37J22000010007
B2FE1D9099;1;B18B23000950001
B2FF5C1DEF;1;B11B21006070001
B302B338AF;1;D72G18000050001
B305930C11;1;E61D22000030002
B305C2A0E7;1;F13D21005300006
B30AD08CB8;1;I82C23000780001
B30C7F4430;1;H94E21000070006
B30F8312E8;1;E61D22000030002
B31104F9D8;1;F37J22000010007
B3116ECEF2;1;D31B18000530002
B3156DB170;1;F61B22001690004
B315BC7139;1;I83J10001420003
B315D7A830;1;F61B22001690004
B317441416;1;D73I18000030005
B319D5E198;1;B97H21005950001
B31E997839;1;I83J10001420003
B31FAFE49C;1;B31B21003710001
B31FEF388F;1;B31B21003710001
B321065E03;1;I87G22000260001
B323B04A0F;1;B18B23000950001
B32A32F060;1;B17H21006990001
B32A357162;1;C68B22000170005
B330025719;1;J84I19003410001
B33032D779;1;J86I22000000006
B33046F134;1;J86I22000000006
B3372A5421;1;B89H18000560001
B3372C8104;1;B89H18000560001
B3389A0AED;1;F23H19000870001
B338BC2D7F;1;F23H19000870001
B33AAFF4D7;1;B41B23000590003
B33C1F1438;1;B29J21000700001
B33D2BD0B2;1;G82D24000030005
B33E1658EF;1;C38E19000000005
B340EAB54F;1;F61B22001690004
B341D10644;1;F61B22001690004
B341DC39FA;1;B18B23000950001
B343B3BB7B;1;C68B22000170005
B3454476D6;1;C35F21000210008
B346670351;1;F37J22000010007
B34875046B;1;E85E22000200001
B34B66F71E;1;D27H24000400001
B34B6CE584;1;D61B24000020003
B34EA7BA6D;1;I19C12000030002
B350BC63D6;1;J89D24000160001
B351C09F3D;1;F82B21000030005
B3558A102A;1;E71B21001570007
B35862A3D2;1;C68B22000170005
B35862B4A5;1;C68B22000170005
B35B3EC684;1;G71B21004430009
B35E7ACB1B;1;D31B19000200003
B35E833A83;1;D61B24000030001
B360C59F26;1;H94E21000070006
B365B17A10;1;I87G22000260001
B365F42A94;1;J81J22003700003
B3665CE1AB;1;I82C23000780001
B36840D763;1;D31B18000530002
B36C51843B;1;H72C17000130002
B36D81D641;1;D89J21001820001
B36D85FCB6;1;J94J24000280002
B36D953613;1;D89J21001820001
B36DAC790E;1;D89J21001820001
B36EC83B94;1;J53D21001430001
B36ECFE118;1;E61D22000030002
B37152FBD5;1;H94E21000070006
B372D23022;1;E61D22000030002
B37420294E;1;B17H21006990001
B3747450E5;1;G11B22001380009
B374DB61B1;1;F61B22001690004
B374E3AE9B;1;F61B22001690004
B3765AC79F;1;I87G22000260001
B384ECC91D;1;I87G22000260001
B385AFB6FF;1;B89H18000560001
B39537B894;1;I11B24000050006
B3C1AD81B0;1;F82B21000030005
B3E8F35C5F;1;D73D21000360005
B3E98D910B;1;C93H19000880001
B3EAD95D54;1;C68B22000170005
B3EAF69F88;1;F12B23000350001
B3EC51E952;1;H51J21000120001
B3EE7819C9;1;I19C12000030002
B3F054AE21;1;I87G22000260001
B3F0CF955C;1;H33C22000340007
B3F1F9A4DD;1;C63D16001790008
B3F2A81412;1;E71B21001570007
B3F3130807;1;F22E22000040005
B3F339C7AB;1;J57B20000750001
B3F55A09BC;1;F13D21002220001
B3F6485454;1;B74E23000990003
B3F8E479FD;1;E17D21000020001
B3F984CEB0;1;E13D22000580001
B3FE6A23C9;1;J94J24000280002
B40000EE58;1;C64E24000060002
B4005E71B9;1;F13D21002220001
B402CE0AFE;1;E71B21001570007
B404717D15;1;F93G22000030001
B404D25C2F;1;E61D22000030002
B405A89910;1;D73D21000360005
B4096815F0;1;F73J08000040001
B409AEBA70;1;G18C22001100006
B410245447;1;F73J08000040001
B410DCB6B1;1;C64E24000060002
B41293BB13;1;F37J22000010007
B412AA1284;1;F81J22000040005
B414C96833;1;C91B21003990001
B41653057A;1;J81J22003700003
B417829D97;1;I19C12000030002
B4181C4AD3;1;B67H21009370008
B41BD5203C;1;B17H21006990001
B41FDBE9DA;1;F11B21008370002
B4229D18E1;1;J84I19003410001
B42645A6E5;1;I82C23000780001
B42671688D;1;I82C23000780001
B427B46154;1;I87G22000260001
B4281583BA;1;J94J24000280002
B42A136FE8;1;I18I21000790006
B42BCBE81C;1;G11B22001380009
B42BD81907;1;F82B21000030005
B42C3B46AA;1;J81J22003700003
B42E05EE2A;1;C35F21000380001
B435DB2AB9;1;J94J24000280002
B437A27680;1;F37J22000010007
B43894D6BA;1;E97H21005520001
B4389B8F04;1;D92E22000110002
B4389C2747;1;E97H21005520001
B43A6EB797;1;D31B09000120002
B43B467845;1;C16G21013900001
B43B8C420E;1;J89D24000160001
B43B9E0C68;1;F86J22000360001
B43BCEAE6E;1;I19C12000030002
B43F895BC3;1;J94J24000280002
B440080481;1;F37J22000010007
B444FDA027;1;C63D16001790008
B44775330F;1;F86J22000360001
B4481F37AB;1;E97H21005520001
B44901622B;1;C35B22000140005
B44949BCF1;1;B89H18000560001
B4494AFD72;1;B89H18000560001
B44CE64C83;1;I18I21000790006
B451251A5F;1;B18B23000950001
B45184218D;1;F37J22000010007
B4560491E5;1;I87G22000260001
B45D8FCC8B;1;D31B09000120002
B45F1413AF;1;E81D22000050003
B46450215C;1;F82B21000030005
B4678E1F85;1;C68B22000170005
B46A61E47A;1;E61D22000030002
B46AF38740;1;D73I18000030005
B46BCD20B2;1;D61B24000030001
B46BCDC8F0;1;D27H24000400001
B46D6472B1;1;J81J22003700003
B4705A9CAC;1;G11B22000280006
B471D97C02;1;G11B22001380009
B472226F0B;1;J81J22003700003
B474D108FC;1;I93F23000000001
B47832F280;1;G11B22001380009
B4797F9A58;1;F37J22000010007
B47CF2C79E;1;C68B22000170005
B47DF1BDB5;1;B81B23000590003
B483C4A37D;1;D73I18000030005
B484F4A164;1;I18I21000790006
B48CBEFD84;1;J86G20000090004
B48E38543E;1;D91B18000030001
B4929A9600;1;D17B04000080005
B49986FFC0;1;C68B22000170005
B49998A94C;1;C68B22000170005
B499A08149;1;C68B22000170005
B499C00133;1;J81J22003700003
B49C1E243D;1;C35F21000210008
B49E0B75BF;1;F37J22000010007
B4A120DC58;1;F47G20000080001
B4A551091A;1;B74E21000810003
B4A5CA2864;1;J85E24000080004
B4A758D882;1;E61D22000030002
B4ACF4E9BA;1;D73I18000030005
B4AE3E6852;1;I19C12000030002
B4AE76393F;1;I93F23000000001
B4B00F425C;1;C75E22000170001
B4B20FAF8C;1;F17H22003360001
B4B42D1C7C;1;I31E18000090005
B4B8A78D9B;1;I12C21000330001
B4BBDCEABB;1;D78I21000170006
B4BECDBE93;1;I19C12000030002
B4C321A35F;1;G11B22001380009
B4C431FEDE;1;G71B21004430009
B4C5F41628;1;D73I18000030005
B4C8EF1086;1;F93G22000030001
B4C9121EA2;1;E32E22000560006
B4CA3FCE00;1;C68B22000170005
B4CB679FCB;1;C63D16001790008
B4CB692470;1;C63D16001790008
B4D2F34113;1;F93G22000030001
B4D2FC3713;1;F93G22000030001
B4DBA1F496;1;F13D21002220001
B4DC5DE60A;1;C37B22000080006
B4DEB3FE9E;1;F86J22000360001
B4E036080C;1;C37B22000080006
B4E03C8DDD;1;B17H21006990001
B4E2896D25;1;E97H21005520001
B4E36DF701;1;J61B23000480002
B4E4FDD6CD;1;D31B19000200003
B4E57998BF;1;B31B21003710001
B4E5846783;1;B32B24000630001
B4E6F888E8;1;F37J22000010007
B4E6FEFDE6;1;F37J22000010007
B4EB591464;1;J94J24000280002
B4EC3E5751;1;F13D21005300006
B4ED1BE4BF;1;B11B21006070001
B4ED74A890;1;E97H21005520001
B4EF8FA551;1;C63D16001790008
B4EF8FB624;1;C63D16001790008
B4F1E64555;1;J35I24000640005
B4F49074AD;1;G31B21006920002
B4F6695855;1;I51E24000220007
B4F6D198CF;1;J94J24000280002
B4F7EC3C7A;1;C63D16001790008
B500BC48AB;1;D33D21006650008
B501895C3B;1;F87H24001510006
B501B9994F;1;F87H24001520006
B505357949;1;J41B23000350004
B5072B07BA;1;E85E22000200001
B5091486E6;1;F12F22001090004
B50A2AF349;1;F37J22000010007
B50A69BFCC;1;F37J22000010007
B50A7B47B2;1;F13D21005300006
B50C68BADA;2;B16B19000040003 | B16B19000050003
B511D2414D;1;F13D21005300006
B51456E0AF;1;G21B18000450007
B5146E23AA;1;I18I21000790006
B51608077E;1;J32H18000520001
B5180BB071;1;J89J23000280002
B51D9F0E1D;1;F86J22000360001
B521B83B30;1;F86J22000360001
B5253E1F32;1;H61B22000320006
B526171066;1;F37J22000010007
B5261F4C7D;1;F37J22000010007
B5262146E7;1;F37J22000010007
B52622B9E1;1;F37J22000010007
B526253AE3;1;F37J22000010007
B5265140AF;1;E61D22000030002
B52AC8CB02;1;E61D22000030002
B52BBB3C0F;1;G31B21006920002
B52F1769A6;1;J94J24000280002
B5312F8073;1;J89D24000160001
B53502E3BD;1;I19J24000630007
B5350F57F4;1;C35F21000240001
B538C35CFA;1;I19C12000030002
B539636E61;1;G31B21006920002
B5396908A8;1;G31B21006920002
B539E5B6FC;1;I87G22000260001
B53D951EF0;1;I87G22000260001
B54081CC53;1;C75E22000170001
B5428709E6;1;F13D21002220001
B54738820E;1;G82E21000280005
B54767A047;1;I18I21000790006
B54819498F;1;I82C23000780001
B548264536;1;I82C23000780001
B5482EF7EA;1;D31B09000120002
B54874189D;1;D31B09000120002
B549E14E67;1;C39H23000010007
B54A0C8977;1;D31B09000120002
B54A7C2B51;1;E61D22000030002
B54A8FDF42;1;F91D22000070002
B54A9CB943;1;F91D22000070002
B54AD0FB26;1;E61D22000030002
B5516841CA;1;D31B18000530002
B5517C8D26;1;F84E24000170006
B552090C42;1;F84E24000170006
B55527CEA5;1;C35F21000230008
B556910078;1;B31B21003710001
B55722F75D;1;B31B21003710001
B55838233F;1;F93G22000030001
B561605AFE;1;F86J22000360001
B561D434F8;1;F86J22000360001
B561EB9999;1;J81J22003700003
B5655635D1;1;C35F21000240001
B5655D865E;1;B23D21007980001
B56E71D7B3;1;E97H21005520001
B56E7C84D1;1;E97H21005520001
B570A58A69;1;C68B22000170005
B573423782;1;F62F18000070004
B573A88E65;1;D61B24000020003
B573CFA300;1;J81J22003700003
B57C453442;1;F67H19003900001
B57CA089E8;1;D43H20000170001
B57EA8DFE8;1;J81B22001940006
B586BC4194;2;B63D23000840008 | B65F23000400008
B58BB2A71E;1;J89D24000160001
B58FC3217D;1;J94J24000280002
B593DD6C93;1;J86I22000000006
B59698CEDA;2;B63D23000840008 | B65F23000400008
B5979C9554;1;C35B22000140005
B597B7DD1E;1;D73I18000030005
B597DAA8C6;1;C63D16001790008
B59B21C045;1;F86J22000360001
B59CAFD820;1;B29J21000700001
B59CC20844;1;B29J21000680001
B5AC393BDC;1;F13D21002220001
B5AC39E4F2;1;C35F21000230008
B5AC3B14A0;1;C35F21000240001
B5AC3CCAE6;1;C35F21000210008
B5AF1BB2BE;1;D97B23000220001
B5AF8C2F4F;1;F86J22000360001
B5B660F1FA;1;B74E23000990003
B5B9EB730E;1;C35F21000210008
B5BA7D15D4;1;C39H23000010007
B5BD8A61FC;1;H88H22012560002
B5BFD93AD6;1;I82C23000780001
B5C4019073;1;H14H17000940004
B5CC25162E;1;C63D16001790008
B5CC27FC22;1;C63D16001790008
B5CDB0CEAD;1;F61B22001690004
B5D0195B89;1;J94J24000280002
B5D5A0AAC8;1;B11B21006070001
B5D60FA464;1;E61D22000030002
B5D7F8F117;1;G83B18006680001
B5DC706A97;1;G31B21006920002
B5DC78B859;1;E37B22000750004
B5E0230D76;1;H72C17000130002
B5E047F52E;1;J68E23000100004
B5E1332681;1;F82B21000030005
B5E41A0724;1;F37J22000010007
B5E6B2E1E7;1;F93G22000030001
B5EB5F358D;1;C68B22000170005
B5EBB437DB;1;F37J22000010007
B5EC413D8F;1;B18B23000950001
B5EC916057;1;E61D22000030002
B5ECB7553F;1;E61D22000030002
B5F4ECE978;1;F37J22000010007
B5F52F6783;1;C68B22000170005
B5FAE26797;1;B72B22000050001
B5FB572D1B;1;G31B21006920002
B5FBB18664;1;F42F25000000007
B609C2D4BF;1;B23D21007980001
B60AADE46C;1;E61D22000030002
B60E8DEE66;1;G11B22000280006
B60EE99903;1;E32E22000560006
B60F439D55;1;E32E22000560006
B6127D75E1;1;I87G22000260001
B61383ABB2;1;C63D16001790008
B615440BDE;1;E61D22000030002
B6180864FD;1;F85I21000050005
B619AC098D;2;B63D23000840008 | B65F23000400008
B619D0BDF4;1;E83H18000390001
B61A85C4A5;1;H11E16001140001
B61B2E4574;1;C71B22000840006
B61C8E806F;1;F93G22000030001
B6229D5CC1;1;J81J22003700003
B6247CB63F;1;F37J22000010007
B62566421F;1;G31B21006920002
B6256A46EE;1;G31B21006920002
B626F84DF6;1;B31B21003710001
B627E390F4;1;F37J22000010007
B6291C1F11;1;J57B20000750001
B62B2E36A5;1;E71B21001570007
B62DE53F26;1;I19J24000630007
B62E02715F;1;I19J24000630007
B63294AC11;1;E71B21001570007
B634D30BE5;1;B83C16000020005
B635526DB4;1;F17H13000890001
B6394CC3F3;1;J61B23000480002
B63C015C45;1;F85I21000050005
B63FDA05B7;1;E81D22000050003
B641CA1B87;1;D73I18000030005
B644828707;1;G79D24000360001
B6450C202F;1;H18E23000180004
B645A3F4A7;1;E61D22000030002
B646178A7D;1;F37J22000010007
B646201B8B;1;E61D22000030002
B64624DA43;1;F37J22000010007
B6477533A3;1;F85I21000050005
B649B549BD;1;B81B21013360002
B64BD20D97;1;C35F21000240001
B64BECF147;1;I55E17000050005
B64C65FEE6;1;F37J22000010007
B64C935606;1;I31E18000090005
B64D0F0725;1;H51J21000120001
B64D462EFC;1;J94J24000280002
B64DA71EE9;1;J94J24000280002
B64E568B53;1;F37J22000010007
B64F8710AA;1;J41B23000350004
B65781ED2A;1;B51B21007170002
B66141E966;1;F43D21002040001
B66199296A;1;B23D21007980001
B661EA0543;1;J89D24000160001
B6648C087F;1;G83B18006680001
B666B64E98;1;C68B22000170005
B667CAD23C;1;F86J22000360001
B669C837D2;1;H61B22000320006
B669ED73A9;1;H61B22000320006
B66B671DAA;1;H61B22000320006
B66CBEE93D;1;F37J22000010007
B66FBB1349;1;I82C23000780001
B67260B662;1;J89D24000160001
B676BFAC66;1;D91B21005300001
B6771665D2;1;B89H18000560001
B678DA65DB;1;C35F21000240001
B67A467CCA;1;F37J22000010007
B67BC005FD;1;C35B22000140005
B67F46B4BB;1;I82C23000780001
B681F7DFA9;2;J81B22001940006 | J86I22000000006
B68BCE54FC;1;D73D21000360005
B68BF10EF9;1;D73D21000360005
B68BF6337B;1;B89H18000560001
B68BF9F4FE;1;D73D21000360005
B68C0F70E0;1;I51B08000160002
B68DC140C5;1;B74E23000990003
B68FC494C1;1;J81B22001940006
B68FD7E3C0;1;J86I22000000006
B693874BB4;1;E85E22000200001
B6963BA192;1;D17B04000080005
B6976B4A82;1;B29J21000700001
B69AA1F8F6;1;E85E22000200001
B69F4FBF96;1;I89I21000260001
B6A347B679;1;C35F21000380001
B6A4A2030E;1;C35F21000380001
B6A5511A81;1;F91D22000070002
B6A903CE33;1;D33D21006650008
B6AD4EFF73;1;F37J22000010007
B6AF393888;1;F93E15000000001
B6AFA8EB35;1;J89D24000160001
B6B03A5B82;1;J81J22003700003
B6B0F5723F;1;F37J22000010007
B6B13CE17B;1;F84E24000170006
B6B3509DAA;1;C37B22000080006
B6B3B7D0F4;1;D48E18000060002
B6B3C5FB71;1;D48E18000060002
B6B3D01124;1;D48E18000060002
B6B6A002EB;1;F62F18000070004
B6B8417A98;1;H15F21000630001
B6B8C503B4;1;C39H23000010007
B6BDFEE47E;1;J53D21001430001
B6BEA1339B;1;H72C17000130002
B6BFC96A58;1;G18C22001100006
B6C3E0273C;1;D73I18000030005
B6C3FECB97;1;C68B22000170005
B6C59C60F3;1;B21B23000660001
B6C804FDCA;1;F37J22000010007
B6C8091444;1;F37J22000010007
B6C80CB421;1;F37J22000010007
B6C9351D57;1;F61B22001690004
B6CA779F81;1;J81J22003700003
B6CE3D0AC7;1;G83B18006680001
B6CED771EC;1;D31B18000530002
B6D1E1F8EE;1;D91B21005300001
B6D6F0AF7B;1;E83H18000390001
B6D86C54BE;1;F62F18000070004
B6D8D97596;1;F37J22000010007
B6D8DA9471;1;F37J22000010007
B6DC547A01;1;C39H23000010007
B6DD08837D;1;F93G22000030001
B6E155AE4F;1;B23D21007980001
B6E1DC6183;1;I19C12000030002
B6E23CEBA6;1;J81J22003700003
B6E24C35D6;1;J81J22003700003
B6E4D66EA7;1;B97H21005950001
B6E54D1DC2;1;H78H24000130001
B6E5F9E784;1;C75E22000170001
B6E60EBA50;1;C75E22000170001
B6E6D9E521;1;E85E22000200001
B6E902D9E6;1;G42C17000230001
B6EA0ECBA4;1;I87G22000270001
B6EA8DD954;1;F37J22000010007
B6EAAD26C5;1;D17B18000070001
B6ECCB097A;1;J53D21001430001
B6EF1D1D3F;1;F37J22000010007
B6F07715B5;1;C48D18000040002
B6F37112DE;1;J84F25000270007
B6F8561300;1;E71B21001570007
B6F8C69069;1;F37J22000010007
B6F8CC1905;1;F37J22000010007
B6F8DAEC98;1;F37J22000010007
B6F8E426BC;1;F37J22000010007
B6F8F03601;1;F62E20000050001
B6FC9FF2EC;1;E61D22000030002
B6FDF3758C;1;J57B20000750001
B700531C63;1;E97H21005520001
B704CE79E4;1;D73I18000030005
B7063FB555;1;G18C22001100006
B707FE91B4;1;F13D21002220001
B70B064395;1;H51D20000510001
B70B53C2DD;1;F91D22000070002
B70D6C7115;1;F37J22000010007
B70EF0B761;1;H27E14000010005
B710D793E5;1;D33D21006650008
B710DF3891;1;J86I22000000006
B714AB9F6D;2;F83G22000620001 | F93G22000030001
B7159BE46F;1;D31B09000120002
B71A81170A;1;J89J23000280002
B71BFA3A73;1;G31B18000470007
B71C4241F2;1;F47G20000080001
B71D473742;1;I55E17000050005
B71DF40104;1;D78I21000170006
B71E1DD915;1;J94J24000280002
B7229C4F03;1;F93G22000030001
B727429375;1;C75E22000170001
B729AB9616;1;F37J22000010007
B729ADE49F;1;F37J22000010007
B729B03328;1;F37J22000010007
B72D4B0B9C;1;F37J22000010007
B730FA960E;1;B41B23000590003
B73169C223;1;F87H24001510006
B733AF942A;1;C35B22000140005
B735CD87B2;1;F45B22000500007
B736A32C50;1;I82C23000780001
B736F34E40;1;I83J10001420003
B736FE3EAA;1;I83J10001420003
B7379BCF0F;1;F37J22000010007
B739E6931F;1;F37J22000010007
B73B32E6D8;1;I89I21000260001
B73EB24509;1;D92E22000110002
B73FC3D10E;1;I84B24000010001
B743F69FA0;1;E37B22000750004
B7465F0AD6;1;C63D16001790008
B747CF276C;1;B74E23000990003
B7499521DF;1;B97H21005950001
B74CC2206A;1;J34J13000000001
B75A0627E4;1;F37J22000010007
B75AA8120F;1;F37J22000010007
B75AE33EB5;1;F37J22000010007
B75C4DC1DC;1;I11B24000050006
B75E4A6D89;1;F37J22000010007
B75FAC921B;1;G88C16000410001
B761B887F8;1;I83J10001420003
B768AB2442;1;F13D21002220001
B76AAD37BD;1;H18E23000180004
B76B608750;1;J89D24000160001
B76E0824D3;1;I87G22000260001
B76E6412BC;2;J81B22001940006 | J86I22000000006
B76E6968DF;1;C61I22000270006
B76ED8A5C7;1;I82C23000780001
B76FB319F0;1;C61I22000270006
B771DF27FA;1;C61I22000270006
B772C33B39;1;F37J22000010007
B774AEF81B;1;J86I22000000006
B775446D37;1;E32E22000560006
B775CBD97C;1;F13D21005300006
B7771C32DC;1;F13D21005300006
B77966B2C8;1;D17B04000080005
B77998C7C8;1;E81D22000050003
B779C17103;1;G11B22001380009
B77A219634;1;E88B25001160005
B77A21A707;1;E88B25001160005
B77A21B7DA;1;E88B25001160005
B77A4DF01F;1;B18B23000950001
B77A8DFD23;1;I82C23000780001
B77DDB0308;1;C12C24000230001
B77E22F8DC;1;J81B22001940006
B780B1F13D;1;B97H21005950001
B78549D709;1;C35B22000140005
B7871CDD1E;1;B63D05000090003
B78876A31B;1;J94J24000280002
B78991BC8B;1;I84B24000010001
B78B036DC1;1;F42F25000000007
B78BEE07A9;1;C35F21000380001
B78D10A4F7;1;H35E22000260007
B78D60946E;1;C68B22000170005
B78F15F35D;1;G11B22001380009
B78F654A91;1;E71B21001570007
B791A944AC;1;C39H23000010007
B7928D9B37;1;J86G20000090004
B79374A615;1;F37J22000010007
B793C473E6;1;C35F21000210008
B797E523FF;1;B97H21005950001
B798224B0F;1;J86G20000090004
B798342714;1;J86G20000090004
B79845385D;1;J86G20000090004
B799CAD0D5;1;F91D22000070002
B79A83DB7D;1;J97B15000400003
B79BEF4A2E;1;B51B21007170002
B79C67F3B3;1;B23D21007980001
B7A219C419;1;E32E22000560006
B7A21F3BE2;1;E32E22000560006
B7A3483D5B;1;E61D22000030002
B7A3A1347D;1;F87H22005460001
