cup;cig;source_dataset
D72J98000000001;Z8705D00D5;cup_csv.csv
D31B19000200003;97143864ED;cup_csv.csv
B41H18000100005;96537606C4;cup_csv.csv
F88B22001130002;A066847A55;cup_csv.csv
B23D21007980001;B0D7847D68;cup_csv.csv
J86I22000000006;Z323CA3AF5;cup_csv.csv
I92B23000160002;B8DF0D188E;cup_csv.csv
E81D22000050003;A06D6F2DCF;cup_csv.csv
F37J22000010007;B7DBE343D1;cup_csv.csv
E85E22000200001;B5072B07BA;cup_csv.csv
F37J22000010007;B6247CB63F;cup_csv.csv
H99H10000770003;674883961F;cup_csv.csv
D73I18000030005;Z95241B9CA;cup_csv.csv
F37J22000010007;B6C804FDCA;cup_csv.csv
F85I21000050005;95685075C4;cup_csv.csv
I55E17000030005;Z822B24C7D;cup_csv.csv
H77H22002900001;964766837E;cup_csv.csv
I71B02000030019;ZCF05A0BB5;cup_csv.csv
H63H18000320002;ZC133E9C46;cup_csv.csv
J81J22003700003;B6E23CEBA6;cup_csv.csv
B85I17000320001;94502755A2;cup_csv.csv
F13D21005300006;B22971EAF3;cup_csv.csv
F83G22000620001;A010805108;cup_csv.csv
D33D21006650008;B8889F4BC8;cup_csv.csv
E81D22000050003;B891CDB611;cup_csv.csv
F62F18000070004;B6B6A002EB;cup_csv.csv
F93G22000030001;B8FFFF8DA3;cup_csv.csv
B97H11001950003;6954076D0B;cup_csv.csv
C61B03000140004;Z9B2738D58;cup_csv.csv
F83G22000620001;A013032879;cup_csv.csv
F11B10000190002;Z0C05CC535;cup_csv.csv
J85E24000080004;B4A5CA2864;cup_csv.csv
C94E04000050066;ZEA0CA78CD;cup_csv.csv
I51B20000540001;BA551A6F7E;cup_csv.csv
F88B22001130002;A066B6B1D3;cup_csv.csv
D17B04000080005;6605385822;cup_csv.csv
D73I18000030005;ZAD3BCF37D;cup_csv.csv
C49C03000000002;Z8F0652777;cup_csv.csv
B65F23000400008;A01DFDE08D;cup_csv.csv
H67H22003160005;9801525A4C;cup_csv.csv
D73I18000030005;Z7D240525A;cup_csv.csv
B11B13000160001;82399974A2;cup_csv.csv
C69D23000340001;A02B78FF0B;cup_csv.csv
B19J21003910005;Z333AE914D;cup_csv.csv
I31E18000090005;81397752D3;cup_csv.csv
B97H11001950003;78420486BA;cup_csv.csv
J84I19003410001;B4229D18E1;cup_csv.csv
F37J22000010007;B19803B5CB;cup_csv.csv
J85F22000870001;BAE22FBEAE;cup_csv.csv
J81J22003700003;B46D6472B1;cup_csv.csv
D72J98000000001;ZEA048380A;cup_csv.csv
I31E18000090005;B88B24E85F;cup_csv.csv
F37J22000010007;B2FE13486D;cup_csv.csv
F83G22000620001;A01006BB21;cup_csv.csv
F37J22000010007;B729AB9616;cup_csv.csv
I42E20000050001;858133774F;cup_csv.csv
D63B05000020007;ZD302D5F9E;cup_csv.csv
F93G22000030001;9813382303;cup_csv.csv
D73I18000030005;B879E6F070;cup_csv.csv
F93G22000030001;BA573D65E2;cup_csv.csv
B17H21006990001;A03FF67AA0;cup_csv.csv
D72J98000000001;Z2905FB33D;cup_csv.csv
E13G08000120007;ZDB3581E57;cup_csv.csv
J81J22003700003;B561EB9999;cup_csv.csv
C63D16001790008;B2A340324B;cup_csv.csv
D11B19000760006;B99537448B;cup_csv.csv
F83G22000620001;A01007750A;cup_csv.csv
E61B13000460002;Z13330E757;cup_csv.csv
F91D22000070002;A05BF51C00;cup_csv.csv
G31B21006920002;9842465310;cup_csv.csv
B85I17000320001;9791314FE8;cup_csv.csv
F13D21005300006;9472810A19;cup_csv.csv
B85I17000320001;72853561F6;cup_csv.csv
J81B22001940006;B9ADED1826;cup_csv.csv
H14F25000310007;BA4525A208;cup_csv.csv
B99J18002450005;9809189ED3;cup_csv.csv
D43H20000170001;B856AFC757;cup_csv.csv
I83J10001420003;Z733A9E9A2;cup_csv.csv
F53H98000000001;Z99282612E;cup_csv.csv
E81D22000050003;A06D72F02A;cup_csv.csv
F62E20000050001;B6F8F03601;cup_csv.csv
C61B03000140004;6338964692;cup_csv.csv
I16J17000570005;Z2D2AE03F7;cup_csv.csv
D92E22000110002;A00237101A;cup_csv.csv
E97H21005520001;Z0139276DF;cup_csv.csv
F83G22000620001;A010019777;cup_csv.csv
H23E25000500008;A068593788;cup_csv.csv
H14H17000940004;984836256B;cup_csv.csv
D61B24000020003;B34B6CE584;cup_csv.csv
C35F21000230008;9225634205;cup_csv.csv
D42B22001480002;B8F7BC230C;cup_csv.csv
F93G22000030001;A0104280E2;cup_csv.csv
F93G22000030001;B287CAC449;cup_csv.csv
I57B17000150005;Z813D6DF35;cup_csv.csv
B71B02000140006;ZB20746C39;cup_csv.csv
F93G22000030001;B879088773;cup_csv.csv
C64H16003300001;B831460A63;cup_csv.csv
J81B22001940006;B2B587687D;cup_csv.csv
H13E24001280001;A06367D402;cup_csv.csv
F83I23000080001;A037D7C470;cup_csv.csv
F37J22000010007;B8739F3451;cup_csv.csv
D73D21000360005;B8C9DC6F0C;cup_csv.csv
B88E18000030005;865816609D;cup_csv.csv
B71B15000160005;ZC32B9FC29;cup_csv.csv
C35F21000210008;B8C26F0E05;cup_csv.csv
B99D15000660003;83891555B5;cup_csv.csv
F83G22000620001;A010821821;cup_csv.csv
H15F21000630001;96440222B8;cup_csv.csv
B97B16000030003;ZB0240C02F;cup_csv.csv
F13D21005300006;B08BA9E225;cup_csv.csv
D17B04000080005;77924862E0;cup_csv.csv
B45B22000200001;9889256836;cup_csv.csv
D87H17000470001;81437513EC;cup_csv.csv
B71B15000160005;Z111B9AF42;cup_csv.csv
F83G22000620001;A0107F1087;cup_csv.csv
B11B13000160001;7377810968;cup_csv.csv
C93H19000880001;ZF62F38CA0;cup_csv.csv
D58H23000560002;9797379CE8;cup_csv.csv
D72J98000000001;A0191C8048;cup_csv.csv
I87G22000260001;B3F054AE21;cup_csv.csv
C68B22000170005;B49998A94C;cup_csv.csv
F78I18000070008;Z322ECB98C;cup_csv.csv
B99J18002450005;8473463ADD;cup_csv.csv
D51B17001660001;9149565BE2;cup_csv.csv
E63D21002210005;ZD33B3068D;cup_csv.csv
F85I21000050005;9568649AF1;cup_csv.csv
F78I18000070008;7556045596;cup_csv.csv
B99D15000660003;ZD72F5EA0B;cup_csv.csv
I51B08000160002;ZCD2D73DB7;cup_csv.csv
D17B14000280003;8369245774;cup_csv.csv
D71B17002010001;73155853B8;cup_csv.csv
J45B17000720002;7653925AB6;cup_csv.csv
B71B15000160005;Z88190A34B;cup_csv.csv
B97H11001950003;8361474A9E;cup_csv.csv
D17B14000280003;605495421C;cup_csv.csv
B97H21005950001;YDA3C05B7D;cup_csv.csv
D37B13000300002;808735152B;cup_csv.csv
D72J98000000001;ZCE0483856;cup_csv.csv
F93G22000030001;9769249F4B;cup_csv.csv
F86J22000360001;ZA53BE5E11;cup_csv.csv
D17B04000080005;B4929A9600;cup_csv.csv
H72C17000130002;9600768463;cup_csv.csv
F13D21005300006;9276279398;cup_csv.csv
F93G22000030001;A01020A19C;cup_csv.csv
E31B20000400001;9613498D81;cup_csv.csv
F93G22000030001;A0101BE2E4;cup_csv.csv
C94E04000050056;Z800BE7EBD;cup_csv.csv
I87G22000260001;B384ECC91D;cup_csv.csv
D31B19000200003;9680581C26;cup_csv.csv
C29D17000700005;Z972CEA7A8;cup_csv.csv
B71B15000160005;7670079D69;cup_csv.csv
J57B20000750001;ZE931EC0BB;cup_csv.csv
F78I18000070008;A059938B92;cup_csv.csv
B97H11001950003;ZA906CD282;cup_csv.csv
E61D22000030002;B54A7C2B51;cup_csv.csv
F37J22000010007;B8953C8991;cup_csv.csv
F93G22000030001;A06AF028B4;cup_csv.csv
J86G20000100004;A0637CA6CE;cup_csv.csv
H35E22000260007;B78D10A4F7;cup_csv.csv
H62E22000020001;Z96374C63D;cup_csv.csv
C61B03000140004;Z91205645E;cup_csv.csv
B71B02000140006;ZA00746955;cup_csv.csv
C68B22000170005;B7C047162B;cup_csv.csv
F93G22000030001;A045F87DC9;cup_csv.csv
I82C23000780001;B8220D71AD;cup_csv.csv
D17B14000280003;7260381FEC;cup_csv.csv
D73D21000360005;938091826E;cup_csv.csv
H87B18000210007;8546635A4F;cup_csv.csv
D51B17001660001;88404065D0;cup_csv.csv
J45B17000720002;801700844A;cup_csv.csv
F61B22001690004;B068E3F05E;cup_csv.csv
F93G22000030001;97492832D8;cup_csv.csv
D73D21000360005;9998386125;cup_csv.csv
D31B09000120002;B54874189D;cup_csv.csv
F11B02000250021;Z6103B0C8A;cup_csv.csv
I31E18000090005;9824481A30;cup_csv.csv
J81J22003700003;B573CFA300;cup_csv.csv
J85F22000870001;A032A37D15;cup_csv.csv
H33C22000340007;B223860BEA;cup_csv.csv
I41B05000340006;4261340901;cup_csv.csv
D91B18000030001;9926506BE1;cup_csv.csv
D92E22000110002;9860371B8D;cup_csv.csv
B89H18000560001;Z77307EFBF;cup_csv.csv
F93G22000030001;A0103838B6;cup_csv.csv
I39J02000060003;9019744038;cup_csv.csv
H53E22001300008;935616144E;cup_csv.csv
F86J22000360001;B561D434F8;cup_csv.csv
B18B23000950001;Y313CAFFC3;cup_csv.csv
B19J21003910005;A01B2492FC;cup_csv.csv
D73I18000030005;ZB42E6AC26;cup_csv.csv
D78I21000170006;B4BBDCEABB;cup_csv.csv
F62E16000000007;ZC7250E919;cup_csv.csv
B21B05000450003;Z243140162;cup_csv.csv
B89H18000560001;B273C721E7;cup_csv.csv
F37J22000010007;B64E568B53;cup_csv.csv
B97B16000030003;Z472C3DFA5;cup_csv.csv
J86I22000000006;ZDA3CD469C;cup_csv.csv
E31B13000630003;65641403B0;cup_csv.csv
B11B13000160001;97746128FD;cup_csv.csv
J86G20000070004;A06F053F4D;cup_csv.csv
B99J18002450005;B202B40321;cup_csv.csv
B21B23000660001;B9A3FA8052;cup_csv.csv
J85F22000870001;A06F174DCB;cup_csv.csv
F93G22000030001;B8E15FD569;cup_csv.csv
F83G22000620001;A01306B783;cup_csv.csv
E81D22000050003;A06D728A60;cup_csv.csv
B52I05000010001;6759998ECF;cup_csv.csv
B11B13000160001;82759298A7;cup_csv.csv
F13D21005300006;B305C2A0E7;cup_csv.csv
C17B17000160008;Z441EFDCFD;cup_csv.csv
J86G20000100004;A06ED1E9CC;cup_csv.csv
I82F20000960007;ZF52FFD0CC;cup_csv.csv
F13D21005300006;B775CBD97C;cup_csv.csv
D84H25000710001;B9C5C6183C;cup_csv.csv
D92E22000110002;9915840A05;cup_csv.csv
F37J22000010007;B29AFC8390;cup_csv.csv
B99J18002450005;A05F770C06;cup_csv.csv
J86I22000000006;919110107D;cup_csv.csv
D91B18000030001;857810080D;cup_csv.csv
F93G22000030001;B99B16E1D6;cup_csv.csv
F43G18000010001;ZE127CB6DD;cup_csv.csv
E71B21001570007;A00B3C173F;cup_csv.csv
J81J22003700003;B1B65CEB2B;cup_csv.csv
F23H19000870001;B293C126B6;cup_csv.csv
C87H23001830003;A06D596EA1;cup_csv.csv
I89I21000260001;B73B32E6D8;cup_csv.csv
F93E15000000001;Z15386E55D;cup_csv.csv
F73J08000040001;Z7A20448B2;cup_csv.csv
B89H18000560001;A01BDDE1C8;cup_csv.csv
G16B11000070001;A05C029E3F;cup_csv.csv
B17H21006990001;B2E0B70EBA;cup_csv.csv
J94J24000280002;B8CDE70BD8;cup_csv.csv
D31B18000530002;B193CA7163;cup_csv.csv
B89H18000560001;B0DE8FCFA7;cup_csv.csv
F88B22001130002;A040CC2016;cup_csv.csv
C66D16010700001;88098538AD;cup_csv.csv
E31B13000630003;8623276877;cup_csv.csv
J57B20000750001;A065B42BDA;cup_csv.csv
B11B21006070001;ZEE3D0E5A4;cup_csv.csv
E81D22000050003;Z0D38C952A;cup_csv.csv
B88E18000030005;750855606E;cup_csv.csv
E97H21005520001;B9952F2942;cup_csv.csv
H13J01000000001;X7E12CC9BD;cup_csv.csv
E81D22000050003;A06D97F8B0;cup_csv.csv
F91B18000330002;7720778B8D;cup_csv.csv
E61B13000460002;9355892651;cup_csv.csv
G31B21006920002;A03EAC9716;cup_csv.csv
C35F21000240001;9225571E04;cup_csv.csv
F93E15000000001;ZB6294BD85;cup_csv.csv
F73J08000040001;8756097FD0;cup_csv.csv
F83G22000620001;BA10483FAE;cup_csv.csv
G75D09000130007;Z4A08AAB30;cup_csv.csv
D34C23000440006;B00F72333A;cup_csv.csv
E81D22000050003;A06D4F59C6;cup_csv.csv
E81D22000050003;98703706FE;cup_csv.csv
I87G22000270001;BACD0045B2;cup_csv.csv
F37J22000010007;B82022F54C;cup_csv.csv
F26J18000210002;Z502DDA3B9;cup_csv.csv
F19H17000010001;82920976E9;cup_csv.csv
B19J21003910005;882689040F;cup_csv.csv
H11B21001880001;9368154D3B;cup_csv.csv
D91B21005310002;9444876E3A;cup_csv.csv
E81D22000050003;ZD93940550;cup_csv.csv
F37J22000010007;B939CD23D5;cup_csv.csv
D72G18000050001;9631720AC7;cup_csv.csv
F76H17000090001;Z502685201;cup_csv.csv
D63B05000020007;Z0B18D4A02;cup_csv.csv
J26G17000260004;7805020A40;cup_csv.csv
F62F18000070004;B573423782;cup_csv.csv
J53D21001430001;B1EB948450;cup_csv.csv
B83C16000020005;858032542F;cup_csv.csv
F85I21000050005;B6180864FD;cup_csv.csv
B18B23000950001;B89532EA7B;cup_csv.csv
D17B14000280003;B2C7FA3EB1;cup_csv.csv
C63D16001790008;ZC13DACEBB;cup_csv.csv
D89D14000080001;897624360D;cup_csv.csv
C79H12000120007;584253653A;cup_csv.csv
D73I18000030005;Z3A3BBA973;cup_csv.csv
F93G22000030001;990674696A;cup_csv.csv
J94J24000280002;B7E2AA1D9B;cup_csv.csv
B71B15000160005;ZEC2002429;cup_csv.csv
B23D21007980001;BAD85CD93D;cup_csv.csv
H99H10000770003;Z161948041;cup_csv.csv
C61B03000140004;Z73154BDF7;cup_csv.csv
F87H20003020001;8948587F96;cup_csv.csv
I11B24000050006;B39537B894;cup_csv.csv
E81D22000050003;BA7F60041B;cup_csv.csv
H87G26000000002;BAF3A2C414;cup_csv.csv
D89J21001820001;B09D0CB0F9;cup_csv.csv
J86G20000090004;B85F0227FF;cup_csv.csv
G32E22000040003;973125667D;cup_csv.csv
D35B16000070002;8512709DAF;cup_csv.csv
J81J22003700003;B2A1380DEC;cup_csv.csv
I55E17000050005;ZCD32379F2;cup_csv.csv
F61B22001690004;B220E2B75A;cup_csv.csv
F93G22000030001;A01606816C;cup_csv.csv
F62E16000000007;Z01250E8AD;cup_csv.csv
D71B17002010001;96335733EE;cup_csv.csv
F62E20000050001;ZCD3544FE7;cup_csv.csv
C66D16010700001;B948233DEC;cup_csv.csv
F82B21000030005;B351C09F3D;cup_csv.csv
F13D21005300006;Z5138CA683;cup_csv.csv
J86I22000000006;930747100D;cup_csv.csv
F13D21005300006;B7771C32DC;cup_csv.csv
C38E19000000005;9068017C58;cup_csv.csv
B71B15000160005;ZC727DBD7C;cup_csv.csv
F61B22001690004;B220EE0CB6;cup_csv.csv
B81B04000140009;9215037917;cup_csv.csv
D23B07000010001;Z8903419F7;cup_csv.csv
J85F22000870001;A034F9D9CD;cup_csv.csv
F93G22000030001;A010328D9C;cup_csv.csv
H14F25000320007;BA65CCD58B;cup_csv.csv
I31E18000090005;BA282D5FDC;cup_csv.csv
D72J98000000001;Z0105F2AF5;cup_csv.csv
B21B05000450003;21860555A6;cup_csv.csv
F33H03000010001;ZA818200B9;cup_csv.csv
H13J01000000001;X8C03907A8;cup_csv.csv
F83G22000620001;A06B9509A6;cup_csv.csv
E83H18000390001;Z092EB5E32;cup_csv.csv
I65F22000490003;A06E725C06;cup_csv.csv
C35F21000230008;B1924867F5;cup_csv.csv
B89H18000560001;B2F467CADE;cup_csv.csv
B99J18002450005;A058513BE1;cup_csv.csv
G75D09000130007;Z6619CDAA6;cup_csv.csv
F83E17000070005;BA5BF3ACBD;cup_csv.csv
J81B22001940006;B259EC2F24;cup_csv.csv
C57H21001050001;A00A503CD6;cup_csv.csv
B29J21000700001;B818E53916;cup_csv.csv
F93G22000030001;A06BCC10AF;cup_csv.csv
I34F22000020001;Z8F38F658D;cup_csv.csv
G71B21004430009;9399092815;cup_csv.csv
H15F21000630001;A03B1D78F0;cup_csv.csv
C68B22000170005;B78D60946E;cup_csv.csv
D63B05000020007;Z260403118;cup_csv.csv
I51B08000160002;Z073257E3B;cup_csv.csv
H99H10000770003;6760601070;cup_csv.csv
H52E16000010009;9094108753;cup_csv.csv
F15F22000670007;A00196559D;cup_csv.csv
C61B03000140004;ZEF26593B4;cup_csv.csv
F61B22001690004;998530672E;cup_csv.csv
F93G22000030001;A06BA4A7F5;cup_csv.csv
H74E07000110005;87444379AF;cup_csv.csv
C29D17000700005;75906366FB;cup_csv.csv
D51B17001660001;74386074AF;cup_csv.csv
F37J22000010007;B75AE33EB5;cup_csv.csv
B19J21003910005;A069317ECE;cup_csv.csv
C63D16001790008;B2D9D2F2BC;cup_csv.csv
H99H10000770003;ZC11AB017F;cup_csv.csv
E97H21005520001;Z073ABB6C2;cup_csv.csv
F85I21000050005;Z1D391DD9F;cup_csv.csv
B81B04000140009;44181569A9;cup_csv.csv
C63D16001790008;Z9C3243E8F;cup_csv.csv
I71B02000030019;Z371080C93;cup_csv.csv
G32E22000040003;9846808305;cup_csv.csv
D17B14000280003;91841074DA;cup_csv.csv
B45B22000200001;B2DBD754C0;cup_csv.csv
F83G22000620001;A0404B5B48;cup_csv.csv
E81D22000050003;A06D8ACA90;cup_csv.csv
J81B22001940006;9928021E18;cup_csv.csv
D91B18000030001;9516522264;cup_csv.csv
D73D21000360005;B68BCE54FC;cup_csv.csv
I19C12000030002;B9BDB840DC;cup_csv.csv
I71B02000030019;Z671A9B850;cup_csv.csv
B75F23000550001;A0444C482B;cup_csv.csv
F13D21002220001;B8DBDA1ACA;cup_csv.csv
J84E21001160005;A05FAE88D4;cup_csv.csv
B23D21007980001;Z7C36C4A5B;cup_csv.csv
D84H25000710001;BB0162C0D1;cup_csv.csv
B89H18000560001;B944EC9050;cup_csv.csv
B67H21009370008;9515996053;cup_csv.csv
C94E04000050056;Z300D67976;cup_csv.csv
C94E04000050056;Z770CA792E;cup_csv.csv
D92E22000110002;9967293662;cup_csv.csv
B23D21007980001;B5655D865E;cup_csv.csv
D63B05000020007;Z3D0303BCC;cup_csv.csv
D73D21000360005;Z083D9AF98;cup_csv.csv
E83H18000390001;Z3B302AB1E;cup_csv.csv
D37B13000300002;682105617B;cup_csv.csv
C61B03000140004;9103522003;cup_csv.csv
G53H20000070005;ZA43BB148E;cup_csv.csv
F78I18000070008;81809258DF;cup_csv.csv
E72E22000680005;Z79316D459;cup_csv.csv
F61B22001690004;A02D528BC9;cup_csv.csv
I18I21000790006;A023A7E9C9;cup_csv.csv
C45E22000290001;BA5D1F0D92;cup_csv.csv
F93G22000030001;B7229C4F03;cup_csv.csv
B97H21005950001;B8C6230310;cup_csv.csv
B21B05000450003;Z671F49C66;cup_csv.csv
C17B17000160008;Z202168300;cup_csv.csv
C91B21003990001;9235979AF9;cup_csv.csv
C93H19000880001;B3E98D910B;cup_csv.csv
B29J21000680001;Z6B376285D;cup_csv.csv
I87G22000270001;B6EA0ECBA4;cup_csv.csv
B67B06000070001;929369688D;cup_csv.csv
I55E17000050005;Z0A3DC3352;cup_csv.csv
E81D22000050003;B0B0B37910;cup_csv.csv
G31B18000470007;9327533BB9;cup_csv.csv
I11B24000050006;B8A10EAD5C;cup_csv.csv
D37B13000300002;804950018A;cup_csv.csv
F88B22001130002;A0200CBC5E;cup_csv.csv
E71B21001570007;BAD8925BA1;cup_csv.csv
D73I18000030005;BB1749186A;cup_csv.csv
J81J22003700003;B499C00133;cup_csv.csv
F87H20003020001;8693269884;cup_csv.csv
C36D14000230007;Z5A3BC89C7;cup_csv.csv
F17H20002700001;86919529B1;cup_csv.csv
G16B11000070001;A05C091415;cup_csv.csv
J97B15000400003;7037313E63;cup_csv.csv
B45B22000200001;B803E5DAB0;cup_csv.csv
C35B22000140005;9417964DBE;cup_csv.csv
H52E16000010009;9093858904;cup_csv.csv
C61B03000140004;Z4D20AA0F8;cup_csv.csv
F49D16000450009;Z6926CDCB7;cup_csv.csv
F37J22000010007;B9030B12B2;cup_csv.csv
I87G22000270001;B7B32B73C8;cup_csv.csv
J34J13000000001;8228402423;cup_csv.csv
G18C22001100006;99076302EC;cup_csv.csv
B18B23000950001;YB83CB0C9E;cup_csv.csv
B17H21006990001;B37420294E;cup_csv.csv
E81D22000050003;Z2230FA221;cup_csv.csv
I83J10001420003;84050903B0;cup_csv.csv
B28I17001280008;ZC23BB5E55;cup_csv.csv
B97H21005950001;Y273AE0CA5;cup_csv.csv
B81B04000140009;9672904CE3;cup_csv.csv
B52I05000010001;33218941A6;cup_csv.csv
F13D21005300006;934586756D;cup_csv.csv
F61B22001690004;A001FA6ECA;cup_csv.csv
F33H03000010001;ZC21AE9B68;cup_csv.csv
J86G20000100004;A06F0728E4;cup_csv.csv
E61D22000030002;B7C9DDAF43;cup_csv.csv
I42E20000050001;Z81391987D;cup_csv.csv
J12C22000130006;9833779326;cup_csv.csv
D17B14000280003;6612252AF5;cup_csv.csv
I16J17000570005;ZDC2D0A869;cup_csv.csv
F23H19000870001;B7F7DDBDE4;cup_csv.csv
H15F21000630001;B11EAB105E;cup_csv.csv
F82B21000030005;B1108E7CA2;cup_csv.csv
G53H20000070005;Z0A323B42E;cup_csv.csv
E71B21001570007;BB04214C58;cup_csv.csv
H72C17000130002;9767248C05;cup_csv.csv
B28I17001280008;9531815E8F;cup_csv.csv
J34J13000000001;Z5F1E7AB33;cup_csv.csv
F37J22000010007;B4E6F888E8;cup_csv.csv
C35F21000230008;B8C26F0E05;cup_csv.csv
B23D21007980001;B9A8ED1386;cup_csv.csv
D73I18000030005;B03734681E;cup_csv.csv
B89H18000560001;B385AFB6FF;cup_csv.csv
B99D15000660003;B7D9B98450;cup_csv.csv
B23D18000270001;B0F3A0D799;cup_csv.csv
B99J18002450005;8697276334;cup_csv.csv
F33H03000010001;49691017DC;cup_csv.csv
J89J23000280002;B5180BB071;cup_csv.csv
F91D22000070002;A06A4035B2;cup_csv.csv
F13D21002220001;B7DB861567;cup_csv.csv
H94E21000070006;B1DCA49A7F;cup_csv.csv
C35F21000230008;B5AC39E4F2;cup_csv.csv
I71B02000030019;632639959B;cup_csv.csv
H99H05000020003;ZE60B79FD1;cup_csv.csv
C63D16001790008;B4CB679FCB;cup_csv.csv
D89D18000160006;8180230B56;cup_csv.csv
F93G22000030001;A06781A953;cup_csv.csv
J86G20000070004;A069A37009;cup_csv.csv
F83I23000080001;89653519AF;cup_csv.csv
C37B22000080006;B4E036080C;cup_csv.csv
E71B21001570007;B3558A102A;cup_csv.csv
E91F19000040007;ZA429CBBCF;cup_csv.csv
C44F22000060005;9229096AF1;cup_csv.csv
F82B21000030005;ZA139765B3;cup_csv.csv
C35B22000140005;B78549D709;cup_csv.csv
F37J22000010007;B248F0F88C;cup_csv.csv
J57B20000750001;Z6733004F1;cup_csv.csv
H31B20000920005;B7E6EF93C6;cup_csv.csv
J89D24000160001;B43B8C420E;cup_csv.csv
F83G22000620001;A00FFACD82;cup_csv.csv
I51B08000160002;Z880934753;cup_csv.csv
G84F22000480005;A04AAFB1DE;cup_csv.csv
E31B20000400001;Z0E3A241E8;cup_csv.csv
D72J98000000001;Z251D1195A;cup_csv.csv
H51J21000120001;B64D0F0725;cup_csv.csv
B46D08000000007;0732486291;cup_csv.csv
B81B19001910001;B7A5943119;cup_csv.csv
B19J21003910005;A008BE851E;cup_csv.csv
I55E17000050005;ZCE23E9967;cup_csv.csv
B85I17000320001;986943643C;cup_csv.csv
H33C22000340007;B16106772A;cup_csv.csv
F37J22000010007;B6EF1D1D3F;cup_csv.csv
B67H21009370008;B4181C4AD3;cup_csv.csv
B99D15000660003;ZB5261F828;cup_csv.csv
B51B21007170002;ZAD3DABB9D;cup_csv.csv
D91B21005300001;9445747D00;cup_csv.csv
D17B14000280003;8926110AFC;cup_csv.csv
I71B02000030019;ZCB0EA160F;cup_csv.csv
I83J10001420003;A0303D7213;cup_csv.csv
C61B03000140004;Z2A2114B5B;cup_csv.csv
E83H18000390001;8912231DAB;cup_csv.csv
B29J21000680001;B7E5A99365;cup_csv.csv
I94F22000040001;B1C92F2D7F;cup_csv.csv
D73I18000030005;Z5B2D02C6B;cup_csv.csv
C16G21013900001;B7AFC8281D;cup_csv.csv
G26F25000070002;B9C6B45201;cup_csv.csv
C63D16001790008;Z9D2DCC93E;cup_csv.csv
F83G22000620001;A06A3B98A0;cup_csv.csv
F37J22000010007;B6EA8DD954;cup_csv.csv
C64H16003300001;Z8530F4B14;cup_csv.csv
F62F18000070004;B6D86C54BE;cup_csv.csv
F37J22000010007;B6F8E426BC;cup_csv.csv
F48H13000010001;A042F7E9FC;cup_csv.csv
C61B03000140004;ZB5172E556;cup_csv.csv
H87G26000000002;BB0A8E444E;cup_csv.csv
C68B22000170005;B9C94DF6A8;cup_csv.csv
I57B17000150005;ZE31F8596C;cup_csv.csv
C61B03000140004;7876684D40;cup_csv.csv
D73I18000030005;BADAE94FC4;cup_csv.csv
B99J18002450005;9426397CE0;cup_csv.csv
D73I18000030005;Z7824F527B;cup_csv.csv
D71B17002010001;735130699D;cup_csv.csv
D17B14000280003;9090577574;cup_csv.csv
B19J21003910005;A06980938E;cup_csv.csv
I87G22000270001;B1355CE6E7;cup_csv.csv
F13D21005300006;Z7B3C9898F;cup_csv.csv
J53D21001430001;B9574C2858;cup_csv.csv
D92E22000110002;99908137B3;cup_csv.csv
I51B08000160002;Z2024A2F7C;cup_csv.csv
B89H18000560001;B3372A5421;cup_csv.csv
J57B20000750001;9235979AF9;cup_csv.csv
F62E20000050001;Z1F306093F;cup_csv.csv
D79E12000440004;420072431B;cup_csv.csv
F93G22000030001;B8794EB62E;cup_csv.csv
D51B17001660001;8194661030;cup_csv.csv
B97B16000030003;86081294C5;cup_csv.csv
B71B15000160005;Z112124D58;cup_csv.csv
F37J22000010007;B1C32072D3;cup_csv.csv
C47E20000050002;84080931D8;cup_csv.csv
H52E16000010009;90937900E9;cup_csv.csv
G83B21000000005;8674274D57;cup_csv.csv
C48D18000030003;7691099FA9;cup_csv.csv
F13D21005300006;B0980C35BC;cup_csv.csv
D92E22000110002;9867037883;cup_csv.csv
I55E17000050005;B22D04225E;cup_csv.csv
I55E17000030005;ZE83487F92;cup_csv.csv
B11B13000160001;74702315A2;cup_csv.csv
F78I18000070008;9900724FE5;cup_csv.csv
F61B22001690004;9990524935;cup_csv.csv
D17B04000080005;6009632934;cup_csv.csv
D17B14000280003;90737707E0;cup_csv.csv
G11B22000280006;B824A748CD;cup_csv.csv
E81D22000050003;9026876DB7;cup_csv.csv
E88B25001160005;B77A21B7DA;cup_csv.csv
G31B21006920002;B5FB572D1B;cup_csv.csv
G16B11000070001;A05BFA0D31;cup_csv.csv
H87B18000210007;Z95327C2B4;cup_csv.csv
J89D24000160001;B92DD310B8;cup_csv.csv
F17B22001980004;B0F3E1B031;cup_csv.csv
B11B21006070001;B5D5A0AAC8;cup_csv.csv
J86I22000000006;B593DD6C93;cup_csv.csv
D48E18000060002;BA59A4A16A;cup_csv.csv
H14F25000180007;B949D00BCD;cup_csv.csv
B45F23000560001;BA5C7843E1;cup_csv.csv
B81B04000140009;Z5A3A8DC21;cup_csv.csv
F33H03000010001;Z2E1A06F00;cup_csv.csv
F93G22000030001;A05352561C;cup_csv.csv
D92E22000110002;9982559C47;cup_csv.csv
D73D21000360005;B3E8F35C5F;cup_csv.csv
B89H18000560001;B949FBEF1B;cup_csv.csv
B99J18002450005;8538155466;cup_csv.csv
B28I17001280008;820401140C;cup_csv.csv
