cap;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
00138;Castel Giubileo;CASTEL GIUBILEO;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Roma;ROMA;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00138;Settebagni;SETTEBAGNI;Roma;ROMA;RM;Lazio;41.9751;12.5149;3
00139;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00141;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00142;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00143;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8543;12.4973;4
00143;Cecchignola;CECCHIGNOLA;Roma;ROMA;RM;Lazio;41.8543;12.4973;4
00144;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00144;Decima;DECIMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00145;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00146;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00147;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00148;Magliana Trullo;MAGLIANA TRULLO;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00148;Borgata Corviale;BORGATA CORVIALE;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00148;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00149;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00151;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00152;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00153;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00154;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00155;Tor Sapienza;TOR SAPIENZA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00155;Roma;ROMA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00155;La Rustica;LA RUSTICA;Roma;ROMA;RM;Lazio;41.895966666666666;12.5473;4
00156;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00156;Rebibbia;REBIBBIA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00157;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00158;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00159;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00161;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00162;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00163;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00164;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00165;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00166;Borgata Casalotti;BORGATA CASALOTTI;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00166;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00167;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00168;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00169;Torre Maura;TORRE MAURA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00169;Torre Spaccata;TORRE SPACCATA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00169;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00171;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00172;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00173;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00174;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00175;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00176;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00177;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00178;Torricola;TORRICOLA;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00178;Capannelle;CAPANNELLE;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00178;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8626;12.539;3
00179;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00181;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00182;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00183;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00184;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00185;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00186;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00187;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00188;Roma;ROMA;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00188;Prima Porta;PRIMA PORTA;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00188;Labaro;LABARO;Roma;ROMA;RM;Lazio;41.96193333333333;12.493133333333333;4
00189;Tomba Di Nerone;TOMBA DI NERONE;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00189;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00189;Grottarossa;GROTTAROSSA;Roma;ROMA;RM;Lazio;41.8919;12.5113;3
00191;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00192;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00193;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00194;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00195;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00196;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00197;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00198;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
00199;Roma;ROMA;Roma;ROMA;RM;Lazio;41.8919;12.5113;4
01010;Arlena Di Castro;ARLENA DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Blera;BLERA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Gradoli;GRADOLI;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Latera;LATERA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Oriolo Romano;ORIOLO ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Farnese;FARNESE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Capodimonte;CAPODIMONTE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Cellere;CELLERE;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Piansano;PIANSANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Ischia Di Castro;ISCHIA DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Onano;ONANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Vejano;VEJANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Villa San Giovanni In Tuscia;VILLA SAN GIOVANNI IN TUSCIA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Civitella Cesi;CIVITELLA CESI;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Barbarano Romano;BARBARANO ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Monte Romano;MONTE ROMANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Tessennano;TESSENNANO;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01010;Marta;MARTA;Viterbo;VITERBO;VT;Lazio;42.432433333333336;11.90735;4
01011;Musignano;MUSIGNANO;Viterbo;VITERBO;VT;Lazio;42.4496;11.7348;4
01011;Canino;CANINO;Viterbo;VITERBO;VT;Lazio;42.4496;11.7348;4
01012;Capranica;CAPRANICA;Viterbo;VITERBO;VT;Lazio;42.26805;12.14715;4
01012;Vico Matrino;VICO MATRINO;Viterbo;VITERBO;VT;Lazio;42.26805;12.14715;4
01014;Pescia Romana;PESCIA ROMANA;Viterbo;VITERBO;VT;Lazio;42.3747;11.5522;4
01014;Montalto Di Castro;MONTALTO DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.3747;11.5522;4
01015;Sutri;SUTRI;Viterbo;VITERBO;VT;Lazio;42.246;12.2172;4
01016;Tarquinia;TARQUINIA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01016;Marina Velca;MARINA VELCA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01016;Lido Di Tarquinia;LIDO DI TARQUINIA;Viterbo;VITERBO;VT;Lazio;42.245266666666666;11.720266666666667;4
01017;Tuscania;TUSCANIA;Viterbo;VITERBO;VT;Lazio;42.4189;11.8685;4
01018;Valentano;VALENTANO;Viterbo;VITERBO;VT;Lazio;42.5638;11.8275;4
01019;Giardino;GIARDINO;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;La Botte;LA BOTTE;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Tre Croci;TRE CROCI;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Cura;CURA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Pietrara;PIETRARA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01019;Vetralla;VETRALLA;Viterbo;VITERBO;VT;Lazio;42.3241;12.06375;3
01020;San Lorenzo Nuovo;SAN LORENZO NUOVO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Celleno;CELLENO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Casenuove;CASENUOVE;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Bomarzo;BOMARZO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Lubriano;LUBRIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Civitella D'Agliano;CIVITELLA D AGLIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Proceno;PROCENO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Graffignano;GRAFFIGNANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;San Michele In Teverina;SAN MICHELE IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Mugnano;MUGNANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01020;Sipicciano;SIPICCIANO;Viterbo;VITERBO;VT;Lazio;42.59344545454545;12.128127272727273;4
01021;Acquapendente;ACQUAPENDENTE;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01021;Torre Alfina;TORRE ALFINA;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01021;Trevinano;TREVINANO;Viterbo;VITERBO;VT;Lazio;42.77303333333333;11.894799999999998;4
01022;Civita;CIVITA;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Vetriolo;VETRIOLO;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Bagnoregio;BAGNOREGIO;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01022;Castel Cellesi;CASTEL CELLESI;Viterbo;VITERBO;VT;Lazio;42.608325;12.118975;3
01023;Bolsena;BOLSENA;Viterbo;VITERBO;VT;Lazio;42.6433;11.9851;4
01024;Sermugnano;SERMUGNANO;Viterbo;VITERBO;VT;Lazio;42.65389999999999;12.183;4
01024;Castiglione In Teverina;CASTIGLIONE IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.65389999999999;12.183;4
01025;Grotte Di Castro;GROTTE DI CASTRO;Viterbo;VITERBO;VT;Lazio;42.6757;11.8691;4
01027;Montefiascone;MONTEFIASCONE;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01027;Zepponami;ZEPPONAMI;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01027;Le Mosse;LE MOSSE;Viterbo;VITERBO;VT;Lazio;42.53386666666666;12.043;4
01028;Orte;ORTE;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01028;Orte Stazione;ORTE STAZIONE;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01028;Orte Scalo;ORTE SCALO;Viterbo;VITERBO;VT;Lazio;42.45986666666667;12.375533333333331;4
01030;Calcata Nuova;CALCATA NUOVA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Faleria;FALERIA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Corchiano;CORCHIANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Canepina;CANEPINA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Calcata;CALCATA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Vitorchiano;VITORCHIANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Monterosi;MONTEROSI;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Castel Sant'Elia;CASTEL SANT ELIA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Vallerano;VALLERANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Vitorchiano Stazione;VITORCHIANO STAZIONE;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Carbognano;CARBOGNANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Bassano Romano;BASSANO ROMANO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Bassano In Teverina;BASSANO IN TEVERINA;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01030;Vasanello;VASANELLO;Viterbo;VITERBO;VT;Lazio;42.317078571428574;12.315807142857144;4
01032;Caprarola;CAPRAROLA;Viterbo;VITERBO;VT;Lazio;42.3231;12.2385;4
01033;Civita Castellana;CIVITA CASTELLANA;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Borghetto Di Civita Castellana Stazione;BORGHETTO DI CIVITA CASTELLANA STAZIONE;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Borghetto;BORGHETTO;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01033;Civita Castellana Stazione;CIVITA CASTELLANA STAZIONE;Viterbo;VITERBO;VT;Lazio;42.3199;12.431725;4
01034;Fabrica Di Roma;FABRICA DI ROMA;Viterbo;VITERBO;VT;Lazio;42.3138;12.325;4
01034;Regolelli;REGOLELLI;Viterbo;VITERBO;VT;Lazio;42.3138;12.325;4
01035;Gallese;GALLESE;Viterbo;VITERBO;VT;Lazio;42.37465;12.4198;4
01035;Scalo Teverina;SCALO TEVERINA;Viterbo;VITERBO;VT;Lazio;42.37465;12.4198;4
01036;Nepi;NEPI;Viterbo;VITERBO;VT;Lazio;42.2422;12.3436;4
01037;Ronciglione;RONCIGLIONE;Viterbo;VITERBO;VT;Lazio;42.289;12.2148;4
01037;Lago Di Vico;LAGO DI VICO;Viterbo;VITERBO;VT;Lazio;42.289;12.2148;4
01038;Chia;CHIA;Viterbo;VITERBO;VT;Lazio;42.44435;12.2557;4
01038;Soriano Nel Cimino;SORIANO NEL CIMINO;Viterbo;VITERBO;VT;Lazio;42.44435;12.2557;4
01039;Vignanello;VIGNANELLO;Viterbo;VITERBO;VT;Lazio;42.3788;12.2784;4
01100;San Martino Al Cimino;SAN MARTINO AL CIMINO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Magugnano;MAGUGNANO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Roccalvecce;ROCCALVECCE;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Viterbo;VITERBO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;La Quercia;LA QUERCIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Grotte Santo Stefano;GROTTE SANTO STEFANO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Tobia;TOBIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Fastello;FASTELLO;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
01100;Bagnaia;BAGNAIA;Viterbo;VITERBO;VT;Lazio;42.460144444444445;12.130988888888888;4
02010;Cittareale;CITTAREALE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Santa Croce;SANTA CROCE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Santa Croce Di Cittareale;SANTA CROCE DI CITTAREALE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Borgo Velino;BORGO VELINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Canetra Di Castel Sant'Angelo;CANETRA DI CASTEL SANT ANGELO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Castel Sant'Angelo;CASTEL SANT ANGELO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Colli Sul Velino;COLLI SUL VELINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Piedicolle;PIEDICOLLE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Borbona;BORBONA;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Labro;LABRO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Micigliano;MICIGLIANO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Rivodutri;RIVODUTRI;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Morro Reatino;MORRO REATINO;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02010;Vallemare;VALLEMARE;Rieti;RIETI;RI;Lazio;42.50535714285714;12.9998;4
02011;Grisciano;GRISCIANO;Rieti;RIETI;RI;Lazio;42.714200000000005;13.2578;4
02011;Accumoli;ACCUMOLI;Rieti;RIETI;RI;Lazio;42.714200000000005;13.2578;4
02012;Amatrice;AMATRICE;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Santa Giusta;SANTA GIUSTA;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Sommati;SOMMATI;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Collemoresco;COLLEMORESCO;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Torrita;TORRITA;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Scai;SCAI;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Santi Lorenzo E Flaviano;SANTI LORENZO E FLAVIANO;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02012;Preta;PRETA;Rieti;RIETI;RI;Lazio;42.6206;13.2567375;4
02013;Antrodoco;ANTRODOCO;Rieti;RIETI;RI;Lazio;42.415;13.0767;4
02014;Fantauzzi;FANTAUZZI;Rieti;RIETI;RI;Lazio;42.47026666666667;12.8909;4
02014;San Liberato;SAN LIBERATO;Rieti;RIETI;RI;Lazio;42.47026666666667;12.8909;4
02014;Cantalice;CANTALICE;Rieti;RIETI;RI;Lazio;42.47026666666667;12.8909;4
02015;Grotti Di Cittaducale;GROTTI DI CITTADUCALE;Rieti;RIETI;RI;Lazio;42.383725;12.940675;3
02015;Grotti;GROTTI;Rieti;RIETI;RI;Lazio;42.383725;12.940675;3
02015;Cittaducale;CITTADUCALE;Rieti;RIETI;RI;Lazio;42.383725;12.940675;3
02015;Santa Rufina;SANTA RUFINA;Rieti;RIETI;RI;Lazio;42.383725;12.940675;3
02016;Terzone;TERZONE;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;Albaneto;ALBANETO;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;Vindoli;VINDOLI;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;Villa Bigioni;VILLA BIGIONI;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;Leonessa;LEONESSA;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;San Clemente Di Leonessa;SAN CLEMENTE DI LEONESSA;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02016;Piedelpoggio;PIEDELPOGGIO;Rieti;RIETI;RI;Lazio;42.57267142857143;13.00747142857143;4
02018;Poggio Bustone;POGGIO BUSTONE;Rieti;RIETI;RI;Lazio;42.5033;12.8852;4
02019;Sigillo Di Posta;SIGILLO DI POSTA;Rieti;RIETI;RI;Lazio;42.5236;13.094775;4
02019;Picciame;PICCIAME;Rieti;RIETI;RI;Lazio;42.5236;13.094775;4
02019;Posta;POSTA;Rieti;RIETI;RI;Lazio;42.5236;13.094775;4
02019;Favischio;FAVISCHIO;Rieti;RIETI;RI;Lazio;42.5236;13.094775;4
02020;Longone Sabino;LONGONE SABINO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Castel Di Tora;CASTEL DI TORA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Colle Di Tora;COLLE DI TORA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Belmonte In Sabina;BELMONTE IN SABINA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Turania;TURANIA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Collegiove;COLLEGIOVE;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Marcetelli;MARCETELLI;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Paganico Sabino;PAGANICO SABINO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Stipes;STIPES;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Nespolo;NESPOLO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Ascrea;ASCREA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Campolano;CAMPOLANO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Varco Sabino;VARCO SABINO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Roccaranieri;ROCCARANIERI;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Vaccareccia;VACCARECCIA;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02020;Concerviano;CONCERVIANO;Rieti;RIETI;RI;Lazio;42.233725;12.9954;4
02021;Corvaro;CORVARO;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Sant'Anatolia;SANT ANATOLIA;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Villerose;VILLEROSE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Collemaggiore;COLLEMAGGIORE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Grotti Di Borgorose;GROTTI DI BORGOROSE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Poggiovalle Di Borgorose;POGGIOVALLE DI BORGOROSE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Poggiovalle;POGGIOVALLE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Torano;TORANO;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02021;Borgorose;BORGOROSE;Rieti;RIETI;RI;Lazio;42.1788;13.229855555555554;4
02022;Collalto Sabino;COLLALTO SABINO;Rieti;RIETI;RI;Lazio;42.1352;13.0484;4
02023;Peschieta;PESCHIETA;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02023;Sant'Ippolito;SANT IPPOLITO;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02023;Santa Lucia Di Fiamignano;SANTA LUCIA DI FIAMIGNANO;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02023;Sant'Agapito;SANT AGAPITO;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02023;Fiamignano;FIAMIGNANO;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02023;Santa Lucia;SANTA LUCIA;Rieti;RIETI;RI;Lazio;42.242983333333335;13.132600000000002;4
02024;Pace;PACE;Rieti;RIETI;RI;Lazio;42.2105;13.13016;4
02024;Pescorocchiano;PESCOROCCHIANO;Rieti;RIETI;RI;Lazio;42.2105;13.13016;4
02024;Leofreni;LEOFRENI;Rieti;RIETI;RI;Lazio;42.2105;13.13016;4
02024;Sant'Elpidio;SANT ELPIDIO;Rieti;RIETI;RI;Lazio;42.2105;13.13016;4
02024;Sant'Elpidio Di Pescorocchiano;SANT ELPIDIO DI PESCOROCCHIANO;Rieti;RIETI;RI;Lazio;42.2105;13.13016;4
02025;Castelmareri;CASTELMARERI;Rieti;RIETI;RI;Lazio;42.28614;13.063300000000002;3
02025;Capradosso;CAPRADOSSO;Rieti;RIETI;RI;Lazio;42.28614;13.063300000000002;3
02025;Fiumata;FIUMATA;Rieti;RIETI;RI;Lazio;42.28614;13.063300000000002;3
02025;Borgo San Pietro;BORGO SAN PIETRO;Rieti;RIETI;RI;Lazio;42.28614;13.063300000000002;3
02025;Petrella Salto;PETRELLA SALTO;Rieti;RIETI;RI;Lazio;42.28614;13.063300000000002;3
02026;Rocca Sinibalda;ROCCA SINIBALDA;Rieti;RIETI;RI;Lazio;42.256150000000005;12.9291;4
02026;Posticciola;POSTICCIOLA;Rieti;RIETI;RI;Lazio;42.256150000000005;12.9291;4
02030;Poggio San Lorenzo;POGGIO SAN LORENZO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Torricella In Sabina;TORRICELLA IN SABINA;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Poggio Nativo;POGGIO NATIVO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Pozzaglia Sabina;POZZAGLIA SABINA;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Frasso Sabino;FRASSO SABINO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Casaprota;CASAPROTA;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Collelungo;COLLELUNGO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Villetta Sant'Antonio;VILLETTA SANT ANTONIO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
02030;Collelungo Sabino;COLLELUNGO SABINO;Rieti;RIETI;RI;Lazio;42.23028;12.83423;4
