cap;branch;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
45027;Padova;Pissatola;PISSATOLA;Rovigo;ROVIGO;RO;Veneto;45.028333333333336;11.449266666666666;4
45030;Padova;Castelnovo Bariano;CASTELNOVO BARIANO;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Chiesa;CHIESA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Pontecchio Polesine;PONTECCHIO POLESINE;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Guarda Veneta;GUARDA VENETA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Trona Di Sopra;TRONA DI SOPRA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Frassinelle Polesine;FRASSINELLE POLESINE;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;San Martino Di Venezze;SAN MARTINO DI VENEZZE;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Occhiobello;OCCHIOBELLO;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Villamarzana;VILLAMARZANA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;San Pietro Polesine;SAN PIETRO POLESINE;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Gaiba;GAIBA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Villanova Marchesana;VILLANOVA MARCHESANA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Crespino;CRESPINO;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Calto;CALTO;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Ceneselli;CENESELLI;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Santa Maria Maddalena;SANTA MARIA MADDALENA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Salara;SALARA;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45030;Padova;Beverare;BEVERARE;Rovigo;ROVIGO;RO;Veneto;45.00442777777778;11.635405555555556;4
45031;Padova;Corne';CORNE;Rovigo;ROVIGO;RO;Veneto;45.01785;11.74225;4
45031;Padova;Arqua' Polesine;ARQUA POLESINE;Rovigo;ROVIGO;RO;Veneto;45.01785;11.74225;4
45032;Padova;Bergantino;BERGANTINO;Rovigo;ROVIGO;RO;Veneto;45.0614;11.2524;4
45033;Padova;Bosaro;BOSARO;Rovigo;ROVIGO;RO;Veneto;44.9988;11.7647;4
45034;Padova;Paviole;PAVIOLE;Rovigo;ROVIGO;RO;Veneto;44.92445;11.6698;4
45034;Padova;Canaro;CANARO;Rovigo;ROVIGO;RO;Veneto;44.92445;11.6698;4
45035;Padova;Castelmassa;CASTELMASSA;Rovigo;ROVIGO;RO;Veneto;45.0183;11.3151;4
45036;Padova;Ficarolo;FICAROLO;Rovigo;ROVIGO;RO;Veneto;44.9543;11.4366;4
45037;Padova;Melara;MELARA;Rovigo;ROVIGO;RO;Veneto;45.07465;11.1981;4
45037;Padova;Santo Stefano;SANTO STEFANO;Rovigo;ROVIGO;RO;Veneto;45.07465;11.1981;4
45038;Padova;Polesella;POLESELLA;Rovigo;ROVIGO;RO;Veneto;44.96095;11.7392;4
45038;Padova;Raccano;RACCANO;Rovigo;ROVIGO;RO;Veneto;44.96095;11.7392;4
45039;Padova;Zampine;ZAMPINE;Rovigo;ROVIGO;RO;Veneto;44.98003333333333;11.576733333333332;4
45039;Padova;Sabbioni;SABBIONI;Rovigo;ROVIGO;RO;Veneto;44.98003333333333;11.576733333333332;4
45039;Padova;Stienta;STIENTA;Rovigo;ROVIGO;RO;Veneto;44.98003333333333;11.576733333333332;4
45100;Padova;Rovigo;ROVIGO;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Concadirame;CONCADIRAME;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Borsea;BORSEA;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Buso Sarzano;BUSO SARZANO;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Cantonazzo;CANTONAZZO;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Sant'Apollinare Con Selva;SANT APOLLINARE CON SELVA;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Sant'Apollinare;SANT APOLLINARE;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Roverdicre';ROVERDICRE;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Boara Polesine;BOARA POLESINE;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Mardimago;MARDIMAGO;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Granzette;GRANZETTE;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
45100;Padova;Grignano Polesine;GRIGNANO POLESINE;Rovigo;ROVIGO;RO;Veneto;45.07771666666667;11.7787;4
46010;Verona;Campitello;CAMPITELLO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Buscoldo;BUSCOLDO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Canicossa;CANICOSSA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Belforte;BELFORTE;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Commessaggio;COMMESSAGGIO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Casatico;CASATICO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Gabbiana;GABBIANA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;San Silvestro;SAN SILVESTRO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Villaggio Eremo;VILLAGGIO EREMO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Curtatone;CURTATONE;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;San Martino Dall'Argine;SAN MARTINO DALL ARGINE;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Montanara;MONTANARA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Redondesco;REDONDESCO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Cesole;CESOLE;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Grazie;GRAZIE;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Gazzuolo;GAZZUOLO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Marcaria;MARCARIA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Ospitaletto;OSPITALETTO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;San Michele In Bosco;SAN MICHELE IN BOSCO;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Mariana Mantovana;MARIANA MANTOVANA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46010;Verona;Levata;LEVATA;Mantova;MANTOVA;MN;Lombardia;45.11281904761905;10.607128571428571;4
46011;Verona;Acquanegra Sul Chiese;ACQUANEGRA SUL CHIESE;Mantova;MANTOVA;MN;Lombardia;45.15695;10.45685;4
46011;Verona;Mosio;MOSIO;Mantova;MANTOVA;MN;Lombardia;45.15695;10.45685;4
46012;Verona;Bozzolo;BOZZOLO;Mantova;MANTOVA;MN;Lombardia;45.1032;10.4799;4
46013;Verona;Canneto Sull'Oglio;CANNETO SULL OGLIO;Mantova;MANTOVA;MN;Lombardia;45.1516;10.3828;4
46014;Verona;Castellucchio;CASTELLUCCHIO;Mantova;MANTOVA;MN;Lombardia;45.16233333333333;10.634;4
46014;Verona;Sarginesco;SARGINESCO;Mantova;MANTOVA;MN;Lombardia;45.16233333333333;10.634;4
46014;Verona;Ospitaletto Mantovano;OSPITALETTO MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.16233333333333;10.634;4
46017;Verona;Rivarolo Mantovano;RIVAROLO MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.07045;10.46275;4
46017;Verona;Cividale Mantovano;CIVIDALE MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.07045;10.46275;4
46018;Verona;Sabbioneta;SABBIONETA;Mantova;MANTOVA;MN;Lombardia;45.0005;10.49955;4
46018;Verona;Villa Pasquali;VILLA PASQUALI;Mantova;MANTOVA;MN;Lombardia;45.0005;10.49955;4
46018;Verona;Ponteterra;PONTETERRA;Mantova;MANTOVA;MN;Lombardia;45.0005;10.49955;4
46018;Verona;Breda Cisoni;BREDA CISONI;Mantova;MANTOVA;MN;Lombardia;45.0005;10.49955;4
46019;Verona;Cogozzo;COGOZZO;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;Bellaguarda;BELLAGUARDA;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;Viadana;VIADANA;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;Cizzolo;CIZZOLO;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;San Matteo Delle Chiaviche;SAN MATTEO DELLE CHIAVICHE;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;Buzzoletto;BUZZOLETTO;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46019;Verona;Cicognara;CICOGNARA;Mantova;MANTOVA;MN;Lombardia;44.98954285714286;10.591728571428572;4
46020;Verona;Villa Poma;VILLA POMA;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Villa Saviola;VILLA SAVIOLA;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Pegognaga;PEGOGNAGA;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Quingentole;QUINGENTOLE;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Pieve Di Coriano;PIEVE DI CORIANO;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Motteggiana;MOTTEGGIANA;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Schivenoglia;SCHIVENOGLIA;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;San Giovanni Del Dosso;SAN GIOVANNI DEL DOSSO;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Magnacavallo;MAGNACAVALLO;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;San Giacomo Delle Segnate;SAN GIACOMO DELLE SEGNATE;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46020;Verona;Polesine;POLESINE;Mantova;MANTOVA;MN;Lombardia;45.00545454545455;10.987827272727271;4
46021;Verona;Borgofranco Sul Po;BORGOFRANCO SUL PO;Mantova;MANTOVA;MN;Lombardia;45.041;11.21925;4
46021;Verona;Carbonara Di Po;CARBONARA DI PO;Mantova;MANTOVA;MN;Lombardia;45.041;11.21925;4
46022;Verona;Felonica;FELONICA;Mantova;MANTOVA;MN;Lombardia;44.979;11.3537;4
46023;Verona;Palidano;PALIDANO;Mantova;MANTOVA;MN;Lombardia;44.9532;10.819633333333334;4
46023;Verona;Bondeno Di Gonzaga;BONDENO DI GONZAGA;Mantova;MANTOVA;MN;Lombardia;44.9532;10.819633333333334;4
46023;Verona;Gonzaga;GONZAGA;Mantova;MANTOVA;MN;Lombardia;44.9532;10.819633333333334;4
46024;Verona;Moglia;MOGLIA;Mantova;MANTOVA;MN;Lombardia;44.9474;10.9304;4
46024;Verona;Bondanello;BONDANELLO;Mantova;MANTOVA;MN;Lombardia;44.9474;10.9304;4
46025;Verona;Poggio Rusco;POGGIO RUSCO;Mantova;MANTOVA;MN;Lombardia;44.9669;11.1042;4
46026;Verona;Quistello;QUISTELLO;Mantova;MANTOVA;MN;Lombardia;45.0195;10.9949;4
46026;Verona;Nuvolato;NUVOLATO;Mantova;MANTOVA;MN;Lombardia;45.0195;10.9949;4
46027;Verona;San Benedetto Po;SAN BENEDETTO PO;Mantova;MANTOVA;MN;Lombardia;45.0512;10.940775;4
46027;Verona;Portiolo;PORTIOLO;Mantova;MANTOVA;MN;Lombardia;45.0512;10.940775;4
46027;Verona;Mirasole;MIRASOLE;Mantova;MANTOVA;MN;Lombardia;45.0512;10.940775;4
46027;Verona;San Siro;SAN SIRO;Mantova;MANTOVA;MN;Lombardia;45.0512;10.940775;4
46028;Verona;Caposotto;CAPOSOTTO;Mantova;MANTOVA;MN;Lombardia;44.99136;11.22494;4
46028;Verona;Santa Croce;SANTA CROCE;Mantova;MANTOVA;MN;Lombardia;44.99136;11.22494;4
46028;Verona;Sermide;SERMIDE;Mantova;MANTOVA;MN;Lombardia;44.99136;11.22494;4
46028;Verona;Moglia Di Sermide;MOGLIA DI SERMIDE;Mantova;MANTOVA;MN;Lombardia;44.99136;11.22494;4
46028;Verona;Malcantone;MALCANTONE;Mantova;MANTOVA;MN;Lombardia;44.99136;11.22494;4
46029;Verona;Sailetto;SAILETTO;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46029;Verona;Brusatasso;BRUSATASSO;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46029;Verona;Tabellano;TABELLANO;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46029;Verona;Suzzara;SUZZARA;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46029;Verona;San Prospero;SAN PROSPERO;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46029;Verona;Riva;RIVA;Mantova;MANTOVA;MN;Lombardia;44.99851666666667;10.749516666666668;3
46030;Verona;Villastrada;VILLASTRADA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Sustinente;SUSTINENTE;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Libiola;LIBIOLA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Sacchetta;SACCHETTA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Stradella;STRADELLA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Correggioverde;CORREGGIOVERDE;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Dosolo;DOSOLO;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Pomponesco;POMPONESCO;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Gazzo;GAZZO;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Mottella;MOTTELLA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Serravalle A Po;SERRAVALLE A PO;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Ca' Vecchia;CA VECCHIA;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Villanova De Bellis;VILLANOVA DE BELLIS;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46030;Verona;Tripoli;TRIPOLI;Mantova;MANTOVA;MN;Lombardia;45.05340714285715;10.8377;4
46031;Verona;Bagnolo San Vito;BAGNOLO SAN VITO;Mantova;MANTOVA;MN;Lombardia;45.07943333333333;10.8527;4
46031;Verona;San Biagio;SAN BIAGIO;Mantova;MANTOVA;MN;Lombardia;45.07943333333333;10.8527;4
46031;Verona;San Nicolo' Po;SAN NICOLO PO;Mantova;MANTOVA;MN;Lombardia;45.07943333333333;10.8527;4
46032;Verona;Castelbelforte;CASTELBELFORTE;Mantova;MANTOVA;MN;Lombardia;45.2121;10.8925;4
46033;Verona;Castel D'Ario;CASTEL D ARIO;Mantova;MANTOVA;MN;Lombardia;45.188;10.9745;4
46034;Verona;Virgilio;VIRGILIO;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;San Cataldo;SAN CATALDO;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Cerese;CERESE;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Boccadiganda;BOCCADIGANDA;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Borgo Virgilio;BORGO VIRGILIO;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Romanore;ROMANORE;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Pietole;PIETOLE;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Cappelletta;CAPPELLETTA;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46034;Verona;Borgoforte;BORGOFORTE;Mantova;MANTOVA;MN;Lombardia;45.08672222222222;10.780288888888888;4
46035;Verona;Correggioli;CORREGGIOLI;Mantova;MANTOVA;MN;Lombardia;45.068;11.15165;4
46035;Verona;Ostiglia;OSTIGLIA;Mantova;MANTOVA;MN;Lombardia;45.068;11.15165;4
46036;Verona;Revere;REVERE;Mantova;MANTOVA;MN;Lombardia;45.0521;11.1306;4
46037;Verona;Villa Garibaldi;VILLA GARIBALDI;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Pontemerlano;PONTEMERLANO;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Casale;CASALE;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Governolo;GOVERNOLO;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Barbasso;BARBASSO;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Roncoferraro;RONCOFERRARO;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46037;Verona;Borgo Castelletto;BORGO CASTELLETTO;Mantova;MANTOVA;MN;Lombardia;45.11808571428571;10.936285714285717;4
46039;Verona;Villimpenta;VILLIMPENTA;Mantova;MANTOVA;MN;Lombardia;45.1411;11.0317;4
46040;Verona;Gazoldo Degli Ippoliti;GAZOLDO DEGLI IPPOLITI;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Ponti Sul Mincio;PONTI SUL MINCIO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Rivalta;RIVALTA;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Piubega;PIUBEGA;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Solferino;SOLFERINO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;San Fermo;SAN FERMO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Rivalta Sul Mincio;RIVALTA SUL MINCIO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Fontanella Grazioli;FONTANELLA GRAZIOLI;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Ceresara;CERESARA;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Monzambano;MONZAMBANO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Casalromano;CASALROMANO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Cavriana;CAVRIANA;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Casaloldo;CASALOLDO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Casalmoro;CASALMORO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Guidizzolo;GUIDIZZOLO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46040;Verona;Rodigo;RODIGO;Mantova;MANTOVA;MN;Lombardia;45.2618;10.55573125;4
46041;Verona;Barchi Di Asola;BARCHI DI ASOLA;Mantova;MANTOVA;MN;Lombardia;45.220625;10.431175;4
46041;Verona;Castelnuovo;CASTELNUOVO;Mantova;MANTOVA;MN;Lombardia;45.220625;10.431175;4
46041;Verona;Asola;ASOLA;Mantova;MANTOVA;MN;Lombardia;45.220625;10.431175;4
46041;Verona;Castelnuovo Asolano;CASTELNUOVO ASOLANO;Mantova;MANTOVA;MN;Lombardia;45.220625;10.431175;4
46042;Verona;Castel Goffredo;CASTEL GOFFREDO;Mantova;MANTOVA;MN;Lombardia;45.294;10.473;4
46043;Verona;Gozzolina;GOZZOLINA;Mantova;MANTOVA;MN;Lombardia;45.37455;10.4863;4
46043;Verona;Castiglione Delle Stiviere;CASTIGLIONE DELLE STIVIERE;Mantova;MANTOVA;MN;Lombardia;45.37455;10.4863;4
46044;Verona;Goito;GOITO;Mantova;MANTOVA;MN;Lombardia;45.25566666666666;10.636;4
46044;Verona;Solarolo;SOLAROLO;Mantova;MANTOVA;MN;Lombardia;45.25566666666666;10.636;4
46044;Verona;Cerlongo;CERLONGO;Mantova;MANTOVA;MN;Lombardia;45.25566666666666;10.636;4
46045;Verona;Marmirolo;MARMIROLO;Mantova;MANTOVA;MN;Lombardia;45.25946666666667;10.736233333333333;4
46045;Verona;Pozzolo;POZZOLO;Mantova;MANTOVA;MN;Lombardia;45.25946666666667;10.736233333333333;4
46045;Verona;Marengo;MARENGO;Mantova;MANTOVA;MN;Lombardia;45.25946666666667;10.736233333333333;4
46046;Verona;Medole;MEDOLE;Mantova;MANTOVA;MN;Lombardia;45.3259;10.5136;4
46047;Verona;Soave Mantovano;SOAVE MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.194025;10.757775;4
46047;Verona;Sant'Antonio;SANT ANTONIO;Mantova;MANTOVA;MN;Lombardia;45.194025;10.757775;4
46047;Verona;Soave;SOAVE;Mantova;MANTOVA;MN;Lombardia;45.194025;10.757775;4
46047;Verona;Porto Mantovano;PORTO MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.194025;10.757775;4
46048;Verona;Pellaloco;PELLALOCO;Mantova;MANTOVA;MN;Lombardia;45.2563;10.75656;4
46048;Verona;Canedole;CANEDOLE;Mantova;MANTOVA;MN;Lombardia;45.2563;10.75656;4
46048;Verona;Castiglione Mantovano;CASTIGLIONE MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.2563;10.75656;4
46048;Verona;Malavicina;MALAVICINA;Mantova;MANTOVA;MN;Lombardia;45.2563;10.75656;4
46048;Verona;Roverbella;ROVERBELLA;Mantova;MANTOVA;MN;Lombardia;45.2563;10.75656;4
46049;Verona;Volta Mantovana;VOLTA MANTOVANA;Mantova;MANTOVA;MN;Lombardia;45.31345;10.650099999999998;4
46049;Verona;Cereta;CERETA;Mantova;MANTOVA;MN;Lombardia;45.31345;10.650099999999998;4
46051;Verona;Bigarello;BIGARELLO;Mantova;MANTOVA;MN;Lombardia;45.133;10.884250000000002;4
46051;Verona;San Giorgio Di Mantova;SAN GIORGIO DI MANTOVA;Mantova;MANTOVA;MN;Lombardia;45.133;10.884250000000002;4
46100;Verona;Lunetta;LUNETTA;Mantova;MANTOVA;MN;Lombardia;45.14974;10.82868;4
46100;Verona;Frassino Mantovano;FRASSINO MANTOVANO;Mantova;MANTOVA;MN;Lombardia;45.14974;10.82868;4
46100;Verona;Mantova;MANTOVA;Mantova;MANTOVA;MN;Lombardia;45.14974;10.82868;4
46100;Verona;Borgovirgiliana;BORGOVIRGILIANA;Mantova;MANTOVA;MN;Lombardia;45.14974;10.82868;4
46100;Verona;Formigosa;FORMIGOSA;Mantova;MANTOVA;MN;Lombardia;45.14974;10.82868;4
47010;Rimini;Portico Di Romagna;PORTICO DI ROMAGNA;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;San Benedetto In Alpe;SAN BENEDETTO IN ALPE;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;Galeata;GALEATA;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;Portico E San Benedetto;PORTICO E SAN BENEDETTO;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;Bocconi;BOCCONI;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;Strada San Zeno;STRADA SAN ZENO;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47010;Rimini;Premilcuore;PREMILCUORE;Forli;FORLI;FC;Emilia-Romagna;44.00604285714286;11.79557142857143;4
47011;Rimini;Castrocaro Terme E Terra Del Sole;CASTROCARO TERME E TERRA DEL SOLE;Forli;FORLI;FC;Emilia-Romagna;44.16843333333333;11.943366666666668;4
47011;Rimini;Terra Del Sole;TERRA DEL SOLE;Forli;FORLI;FC;Emilia-Romagna;44.16843333333333;11.943366666666668;4
47011;Rimini;Pieve Salutare;PIEVE SALUTARE;Forli;FORLI;FC;Emilia-Romagna;44.16843333333333;11.943366666666668;4
47012;Rimini;Voltre;VOLTRE;Forli;FORLI;FC;Emilia-Romagna;44.027925;11.991975;4
47012;Rimini;Nespoli;NESPOLI;Forli;FORLI;FC;Emilia-Romagna;44.027925;11.991975;4
47012;Rimini;Civitella Di Romagna;CIVITELLA DI ROMAGNA;Forli;FORLI;FC;Emilia-Romagna;44.027925;11.991975;4
47012;Rimini;Cusercoli;CUSERCOLI;Forli;FORLI;FC;Emilia-Romagna;44.027925;11.991975;4
47013;Rimini;San Ruffillo;SAN RUFFILLO;Forli;FORLI;FC;Emilia-Romagna;44.0795;11.9623;4
47013;Rimini;Dovadola;DOVADOLA;Forli;FORLI;FC;Emilia-Romagna;44.0795;11.9623;4
47014;Rimini;Rico';RICO;Forli;FORLI;FC;Emilia-Romagna;44.10821428571428;12.055957142857142;4
47014;Rimini;Meldola;MELDOLA;Forli;FORLI;FC;Emilia-Romagna;44.10821428571428;12.055957142857142;4
47014;Rimini;Vitignano;VITIGNANO;Forli;FORLI;FC;Emilia-Romagna;44.10821428571428;12.055957142857142;4
